Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00002437,2.2900,1.7409,0.1787,0.5491,5,2.1391,0.0497,0.1509,14
CMPLOGP00003983,3.7600,3.5868,0.0993,0.1732,5,3.7351,0.0213,0.0249,17
CMPLOGP00001189,1.0500,-1.1580,0.5430,2.2080,5,0.9885,0.0328,0.0615,15
CMPLOGP00003911,3.6700,3.5096,0.1028,0.1604,5,3.6559,0.0296,0.0141,16
CMPLOGP00003491,3.2600,3.2061,0.0582,0.0539,5,3.2861,0.0452,-0.0261,17
CMPLOGP00005451,7.1700,6.4978,0.2503,0.6722,5,7.0881,0.0318,0.0819,16
CMPLOGP00003256,3.0200,3.3181,0.2349,-0.2981,5,3.0956,0.0528,-0.0756,18
CMPLOGP00003082,2.8600,3.0161,0.0765,-0.1561,5,2.9385,0.0521,-0.0785,16
CMPLOGP00001417,1.3000,1.1998,0.1546,0.1002,5,1.3031,0.0486,-0.0031,16
CMPLOGP00005204,5.9800,4.9154,0.0688,1.0646,5,5.7398,0.0463,0.2402,13
CMPLOGP00005329,6.4800,4.5201,0.1486,1.9599,5,6.3129,0.0365,0.1671,16
CMPLOGP00002423,2.2700,1.7511,0.1452,0.5189,5,2.2282,0.0493,0.0418,18
CMPLOGP00001922,1.8000,2.6267,0.1127,-0.8267,5,1.9443,0.0427,-0.1443,17
CMPLOGP00000798,0.4900,1.1175,0.0841,-0.6275,5,0.6985,0.0267,-0.2085,14
CMPLOGP00002248,2.1000,2.6725,0.2717,-0.5725,5,2.1456,0.0468,-0.0456,11
CMPLOGP00003297,3.0900,3.3653,0.0450,-0.2753,5,3.1586,0.0411,-0.0686,14
CMPLOGP00005488,7.4300,6.8122,0.2030,0.6178,5,7.3660,0.0210,0.0640,13
CMPLOGP00000667,0.3000,0.5540,0.1156,-0.2540,5,0.3315,0.0476,-0.0315,13
CMPLOGP00001185,1.0500,0.6679,0.1637,0.3821,5,1.0271,0.0438,0.0229,16
CMPLOGP00004594,4.6000,5.0185,0.1243,-0.4185,5,4.6827,0.0381,-0.0827,18
CMPLOGP00004190,4.0000,4.4501,0.2782,-0.4501,5,4.0732,0.0458,-0.0732,16
CMPLOGP00003174,2.9400,3.7978,0.1582,-0.8578,5,2.9820,0.0648,-0.0420,16
CMPLOGP00005526,7.7300,4.3830,0.7553,3.3470,5,7.6056,0.0537,0.1244,16
CMPLOGP00000900,0.6600,0.3550,0.1156,0.3050,5,0.5217,0.0382,0.1383,14
CMPLOGP00002189,2.0500,2.0174,0.0693,0.0326,5,2.0296,0.0475,0.0204,16
CMPLOGP00005111,5.7200,3.1958,0.0350,2.5242,5,5.6104,0.0232,0.1096,17
CMPLOGP00002977,2.7600,2.7071,0.2260,0.0529,5,2.7244,0.0307,0.0356,13
CMPLOGP00003697,3.4400,3.4681,0.1971,-0.0281,5,3.4753,0.0403,-0.0353,15
CMPLOGP00002994,2.7800,2.7502,0.1185,0.0298,5,2.7861,0.0403,-0.0061,17
CMPLOGP00001109,0.9500,2.9834,0.2244,-2.0334,5,1.1443,0.0324,-0.1943,16
CMPLOGP00002357,2.2000,2.2447,0.1603,-0.0447,5,2.1830,0.0517,0.0170,16
CMPLOGP00002408,2.2600,2.1248,0.1169,0.1352,5,2.2521,0.0449,0.0079,17
CMPLOGP00001557,1.4600,1.7537,0.0944,-0.2937,5,1.5356,0.0441,-0.0756,20
CMPLOGP00001676,1.5800,1.5354,0.2484,0.0446,5,1.5183,0.0522,0.0617,18
CMPLOGP00005069,5.6100,4.4230,0.3757,1.1870,5,5.5460,0.0386,0.0640,17
CMPLOGP00005193,5.9400,6.1070,0.0637,-0.1670,5,5.9828,0.0434,-0.0428,13
CMPLOGP00005040,5.5400,4.6735,0.7418,0.8665,5,5.5358,0.1031,0.0042,15
CMPLOGP00002206,2.0600,4.0707,0.2885,-2.0107,5,2.2253,0.0237,-0.1653,14
CMPLOGP00005368,6.6300,4.9577,0.3781,1.6723,5,6.5221,0.0424,0.1079,17
CMPLOGP00003309,3.1000,3.3981,0.1842,-0.2981,5,3.0662,0.0555,0.0338,19
CMPLOGP00001604,1.5000,0.7797,0.1466,0.7203,5,1.2366,0.0629,0.2634,17
CMPLOGP00004208,4.0100,3.4775,0.1649,0.5325,5,3.9515,0.0322,0.0585,14
CMPLOGP00001136,1.0000,1.5499,0.0828,-0.5499,5,1.2150,0.0516,-0.2150,14
CMPLOGP00003048,2.8200,3.2104,0.2137,-0.3904,5,2.8128,0.0433,0.0072,15
CMPLOGP00003460,3.2300,3.0251,0.1565,0.2049,5,3.1265,0.0396,0.1035,16
CMPLOGP00000334,-0.3000,-0.2240,0.2315,-0.0760,5,-0.3037,0.0659,0.0037,17
CMPLOGP00001797,1.7000,1.4345,0.2374,0.2655,5,1.6491,0.0843,0.0509,16
CMPLOGP00004556,4.5200,4.4908,0.1881,0.0292,5,4.5179,0.0480,0.0021,17
CMPLOGP00004678,4.7200,4.1094,0.2079,0.6106,5,4.6444,0.0531,0.0756,16
CMPLOGP00000391,-0.1100,0.1233,0.1926,-0.2333,5,-0.1476,0.0676,0.0376,13
CMPLOGP00004027,3.8100,3.5079,0.1554,0.3021,5,3.7909,0.0379,0.0191,16
CMPLOGP00004974,5.3300,4.3922,0.3002,0.9378,5,5.2746,0.0242,0.0554,18
CMPLOGP00005434,7.0400,6.0750,0.2756,0.9650,5,6.9634,0.0387,0.0766,17
CMPLOGP00005034,5.5100,5.4501,0.0612,0.0599,5,5.4822,0.0667,0.0278,18
CMPLOGP00000892,0.6400,0.7469,0.0726,-0.1069,5,0.6655,0.0424,-0.0255,17
CMPLOGP00000897,0.6500,1.8062,0.6652,-1.1562,5,0.6916,0.0501,-0.0416,14
CMPLOGP00000985,0.7900,0.8292,0.1897,-0.0392,5,0.8760,0.0687,-0.0860,16
CMPLOGP00005091,5.6600,4.6847,0.2121,0.9753,5,5.6342,0.0161,0.0258,9
CMPLOGP00004175,3.9800,3.9140,0.2061,0.0660,5,3.9931,0.0332,-0.0131,16
CMPLOGP00004849,5.0400,5.2078,0.1389,-0.1678,5,5.0955,0.0407,-0.0555,14
CMPLOGP00003864,3.6000,3.0090,0.0832,0.5910,5,3.4794,0.0933,0.1206,19
CMPLOGP00004858,5.0600,5.5991,0.2713,-0.5391,5,5.1738,0.0374,-0.1138,16
CMPLOGP00001471,1.3800,2.0571,0.1659,-0.6771,5,1.4600,0.0401,-0.0800,10
CMPLOGP00003960,3.7100,3.1750,0.0975,0.5350,5,3.6446,0.0303,0.0654,18
CMPLOGP00004269,4.1000,4.1040,0.1014,-0.0040,5,4.1500,0.0529,-0.0500,17
CMPLOGP00004505,4.4400,4.4736,0.0602,-0.0336,5,4.4360,0.0423,0.0040,17
CMPLOGP00002022,1.9000,1.7437,0.1709,0.1563,5,1.8868,0.0535,0.0132,14
CMPLOGP00003226,3.0000,2.3628,0.1881,0.6372,5,2.9468,0.0213,0.0532,13
CMPLOGP00005366,6.6300,5.9292,0.4071,0.7008,5,6.5696,0.0514,0.0604,18
CMPLOGP00002579,2.4000,2.6797,0.2646,-0.2797,5,2.4254,0.0263,-0.0254,17
CMPLOGP00005495,7.4800,3.8352,0.4111,3.6448,5,7.3301,0.0270,0.1499,19
CMPLOGP00002194,2.0500,1.2050,0.0811,0.8450,5,2.0169,0.0252,0.0331,16
CMPLOGP00000356,-0.2300,0.1446,0.1658,-0.3746,5,-0.1646,0.0339,-0.0654,10
CMPLOGP00004888,5.1200,4.7166,0.2277,0.4034,5,5.1009,0.0254,0.0191,16
CMPLOGP00000362,-0.2100,-0.1149,0.1563,-0.0951,5,-0.2243,0.0533,0.0143,18
CMPLOGP00004637,4.6600,4.4284,0.2295,0.2316,5,4.6685,0.0362,-0.0085,14
CMPLOGP00000388,-0.1200,0.2433,0.0347,-0.3633,5,0.0435,0.0353,-0.1635,16
CMPLOGP00004309,4.1600,4.2514,0.0681,-0.0914,5,4.2126,0.0421,-0.0526,17
CMPLOGP00003945,3.7000,3.2395,0.1101,0.4605,5,3.6177,0.0300,0.0823,18
CMPLOGP00005508,7.5800,4.8353,0.2216,2.7447,5,7.4021,0.0349,0.1779,16
CMPLOGP00003563,3.3200,3.2879,0.1402,0.0321,5,3.3059,0.0534,0.0141,17
CMPLOGP00003383,3.1600,2.4750,0.1482,0.6850,5,3.0721,0.0354,0.0879,15
CMPLOGP00000913,0.6700,1.4449,0.1133,-0.7749,5,0.7059,0.0289,-0.0359,14
CMPLOGP00004903,5.1700,5.0792,0.2107,0.0908,5,5.1741,0.0816,-0.0041,14
CMPLOGP00005159,5.8700,5.6177,0.0835,0.2523,5,5.8280,0.0346,0.0420,17
CMPLOGP00005089,5.6500,5.4999,0.1942,0.1501,5,5.6171,0.0442,0.0329,14
CMPLOGP00002745,2.5400,2.9457,0.2536,-0.4057,5,2.6103,0.0610,-0.0703,16
CMPLOGP00000282,-0.4600,-0.4094,0.1460,-0.0506,5,-0.4742,0.0385,0.0142,18
CMPLOGP00003567,3.3300,3.7273,0.0788,-0.3973,5,3.4211,0.0490,-0.0911,15
CMPLOGP00001911,1.8000,2.4585,0.1416,-0.6585,5,1.9658,0.0360,-0.1658,18
CMPLOGP00003946,3.7000,3.4371,0.0567,0.2629,5,3.6609,0.0382,0.0391,18
CMPLOGP00000849,0.5600,0.5791,0.1530,-0.0191,5,0.5249,0.0512,0.0351,15
CMPLOGP00001478,1.3900,1.4249,0.1618,-0.0349,5,1.4087,0.0566,-0.0187,19
CMPLOGP00004072,3.8700,3.5453,0.4627,0.3247,5,3.8630,0.0286,0.0070,15
CMPLOGP00000561,0.1200,1.4015,0.2346,-1.2815,5,0.2891,0.0456,-0.1691,17
CMPLOGP00004698,4.7500,4.6829,0.0956,0.0671,5,4.7557,0.0533,-0.0057,12
CMPLOGP00004745,4.8300,4.8488,0.1010,-0.0188,5,4.8134,0.0542,0.0166,19
CMPLOGP00002868,2.6700,2.4538,0.1538,0.2162,5,2.6107,0.0425,0.0593,14
CMPLOGP00002721,2.5200,2.6193,0.1359,-0.0993,5,2.6024,0.0567,-0.0824,15
CMPLOGP00004846,5.0400,4.6812,0.1991,0.3588,5,4.9852,0.0275,0.0548,17
CMPLOGP00003774,3.5000,3.7281,1.5317,-0.2281,5,3.5063,0.0121,-0.0063,15
CMPLOGP00004603,4.6000,5.1638,0.5331,-0.5638,5,4.6326,0.0468,-0.0326,17
CMPLOGP00001747,1.6600,1.2114,0.2644,0.4486,5,1.6229,0.0359,0.0371,18
CMPLOGP00001182,1.0500,2.6123,0.4119,-1.5623,5,1.2830,0.0370,-0.2330,18
CMPLOGP00001707,1.6100,2.2072,0.1459,-0.5972,5,1.7157,0.0444,-0.1057,18
CMPLOGP00005396,6.7800,6.7385,0.0318,0.0415,5,6.8001,0.0469,-0.0201,18
CMPLOGP00004121,3.9100,5.4102,0.1967,-1.5002,5,3.9894,0.0283,-0.0794,17
CMPLOGP00005430,7.0200,6.7398,0.2062,0.2802,5,7.0043,0.0338,0.0157,16
CMPLOGP00000575,0.1400,0.6341,0.1791,-0.4941,5,0.1278,0.0457,0.0122,15
CMPLOGP00002228,2.0800,2.0478,0.1426,0.0322,5,2.0613,0.0357,0.0187,12
CMPLOGP00003630,3.4000,3.3396,0.0298,0.0604,5,3.4020,0.0450,-0.0020,14
CMPLOGP00000612,0.1900,1.3338,0.2005,-1.1438,5,0.2506,0.0301,-0.0606,16
CMPLOGP00003467,3.2400,3.2082,0.0994,0.0318,5,3.2853,0.0476,-0.0453,14
CMPLOGP00002327,2.1700,3.4717,0.2528,-1.3017,5,2.3683,0.0234,-0.1983,16
CMPLOGP00002668,2.4800,1.6965,0.2953,0.7835,5,2.4500,0.0188,0.0300,13
CMPLOGP00001408,1.3000,1.6077,0.1228,-0.3077,5,1.3441,0.0429,-0.0441,18
CMPLOGP00003722,3.4700,2.7292,0.1674,0.7408,5,3.2905,0.0520,0.1795,17
CMPLOGP00002184,2.0400,2.1948,0.1708,-0.1548,5,2.0939,0.0378,-0.0539,19
CMPLOGP00002548,2.3900,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00000399,-0.1000,1.1822,0.3067,-1.2822,5,-0.0332,0.0310,-0.0668,17
CMPLOGP00003055,2.8300,3.0312,0.3298,-0.2012,5,2.8520,0.0401,-0.0220,17
CMPLOGP00002816,2.6000,2.9413,0.5043,-0.3413,5,2.5785,0.0319,0.0215,16
CMPLOGP00005460,7.2300,4.5637,0.1425,2.6663,5,7.0575,0.0286,0.1725,17
CMPLOGP00004931,5.2400,5.2990,0.2495,-0.0590,5,5.2388,0.0496,0.0012,18
CMPLOGP00002347,2.2000,1.2830,0.1754,0.9170,5,2.0429,0.0528,0.1571,16
CMPLOGP00001753,1.6600,2.4546,0.4725,-0.7946,5,1.7081,0.0932,-0.0481,15
CMPLOGP00000346,-0.2600,0.1795,0.1788,-0.4395,5,-0.2386,0.0674,-0.0214,15
CMPLOGP00002679,2.4900,2.3978,0.2575,0.0922,5,2.4134,0.0339,0.0766,16
CMPLOGP00000603,0.1800,0.7444,0.0720,-0.5644,5,0.2454,0.0301,-0.0654,17
CMPLOGP00001781,1.6900,0.7762,0.0907,0.9138,5,1.5517,0.0447,0.1383,17
CMPLOGP00002410,2.2600,3.6221,0.2874,-1.3621,5,2.3074,0.0187,-0.0474,14
CMPLOGP00004158,3.9700,3.9590,0.1287,0.0110,5,3.9794,0.0307,-0.0094,15
CMPLOGP00004239,4.0600,3.8904,0.1055,0.1696,5,4.0495,0.0254,0.0105,13
CMPLOGP00004384,4.2700,4.2541,0.2179,0.0159,5,4.2486,0.0491,0.0214,18
CMPLOGP00004702,4.7600,4.5812,0.1912,0.1788,5,4.7000,0.0532,0.0600,16
CMPLOGP00002089,1.9600,2.3815,0.0978,-0.4215,5,2.0706,0.0537,-0.1106,15
CMPLOGP00002509,2.3400,1.1859,0.2529,1.1541,5,2.2954,0.0469,0.0446,14
CMPLOGP00005306,6.3700,5.7752,0.2728,0.5948,5,6.2872,0.0829,0.0828,17
CMPLOGP00001938,1.8200,1.9528,0.2162,-0.1328,5,1.8612,0.0430,-0.0412,17
CMPLOGP00001704,1.6100,1.0240,0.1177,0.5860,5,1.5435,0.0411,0.0665,16
CMPLOGP00001591,1.5000,1.7940,0.0795,-0.2940,5,1.5204,0.0275,-0.0204,18
CMPLOGP00001448,1.3500,1.2404,0.0524,0.1096,5,1.3445,0.0363,0.0055,16
CMPLOGP00000534,0.0780,0.3954,0.3443,-0.3174,5,0.1135,0.0614,-0.0355,19
CMPLOGP00005386,6.7400,3.7647,0.1490,2.9753,5,6.5366,0.0254,0.2034,15
CMPLOGP00000168,-0.9200,-0.7027,0.3388,-0.2173,5,-0.9004,0.0494,-0.0196,15
CMPLOGP00005094,5.6700,4.4694,0.1264,1.2006,5,5.5675,0.0307,0.1025,19
CMPLOGP00005021,5.4900,5.5962,0.0741,-0.1062,5,5.5263,0.0712,-0.0363,19
CMPLOGP00002283,2.1400,2.6223,0.1558,-0.4823,5,2.2908,0.0449,-0.1508,17
CMPLOGP00005160,5.8700,5.8451,0.0334,0.0249,5,5.8823,0.0305,-0.0123,16
CMPLOGP00004733,4.8100,4.4020,0.5007,0.4080,5,4.7742,0.0552,0.0358,18
CMPLOGP00001086,0.9300,1.0212,0.2216,-0.0912,5,0.9318,0.0394,-0.0018,17
CMPLOGP00000994,0.8000,-0.0170,0.1985,0.8170,5,0.8050,0.0297,-0.0050,16
CMPLOGP00000361,-0.2200,0.0973,0.3307,-0.3173,5,-0.2284,0.0466,0.0084,14
CMPLOGP00002496,2.3400,1.6734,0.0848,0.6666,5,2.2085,0.0298,0.1315,17
CMPLOGP00002703,2.5000,2.0113,0.1539,0.4887,5,2.4571,0.0333,0.0429,15
CMPLOGP00002928,2.7200,2.4438,0.0823,0.2762,5,2.6045,0.0543,0.1155,17
CMPLOGP00001199,1.0700,0.9632,0.0897,0.1068,5,1.0470,0.0250,0.0230,18
CMPLOGP00000029,-2.5700,-2.1169,0.4288,-0.4531,5,-2.5909,0.0156,0.0209,15
CMPLOGP00001602,1.5000,2.0222,0.2242,-0.5222,5,1.6686,0.0575,-0.1686,13
CMPLOGP00004576,4.5500,4.9177,0.2786,-0.3677,5,4.5810,0.0210,-0.0310,17
CMPLOGP00001614,1.5200,1.3916,0.1552,0.1284,5,1.5132,0.0412,0.0068,18
CMPLOGP00001793,1.7000,1.9739,0.0761,-0.2739,5,1.7442,0.0373,-0.0442,16
CMPLOGP00001926,1.8100,1.7506,0.0835,0.0594,5,1.7778,0.0432,0.0322,18
CMPLOGP00003234,3.0000,1.8324,0.3622,1.1676,5,2.9594,0.0321,0.0406,15
CMPLOGP00002739,2.5300,5.0525,0.1140,-2.5225,5,2.6322,0.0210,-0.1022,14
CMPLOGP00005551,7.9800,7.6615,0.2583,0.3185,5,7.9083,0.0601,0.0717,16
CMPLOGP00003248,3.0100,2.3812,0.0945,0.6288,5,2.8121,0.0425,0.1979,15
CMPLOGP00003031,2.8000,2.6473,0.0922,0.1527,5,2.7692,0.0163,0.0308,15
CMPLOGP00001770,1.6800,1.1617,0.3312,0.5183,5,1.6829,0.0259,-0.0029,15
CMPLOGP00004559,4.5200,4.8248,0.0568,-0.3048,5,4.5617,0.0371,-0.0417,14
CMPLOGP00004677,4.7180,5.2758,0.1305,-0.5578,5,4.7672,0.0602,-0.0492,16
CMPLOGP00005308,6.4000,4.4631,0.3700,1.9369,5,6.3527,0.0174,0.0473,16
CMPLOGP00000054,-2.0000,0.5766,0.2258,-2.5766,5,-1.8466,0.0256,-0.1534,18
CMPLOGP00005389,6.7400,3.9149,0.3872,2.8251,5,6.6577,0.0251,0.0823,14
CMPLOGP00002558,2.4000,2.2435,0.2073,0.1565,5,2.3757,0.0333,0.0243,17
CMPLOGP00002901,2.7000,2.3499,0.3156,0.3501,5,2.6927,0.0249,0.0073,15
CMPLOGP00001483,1.4000,3.1107,0.1976,-1.7107,5,1.4852,0.0450,-0.0852,17
CMPLOGP00004760,4.8800,2.9235,0.1237,1.9565,5,4.7749,0.0310,0.1051,16
CMPLOGP00002082,1.9600,2.5748,0.1254,-0.6148,5,2.0503,0.0348,-0.0903,19
CMPLOGP00001293,1.1700,1.0988,0.2170,0.0712,5,1.1770,0.0398,-0.0070,14
CMPLOGP00002462,2.3000,2.3064,0.2961,-0.0064,5,2.2936,0.0433,0.0064,17
CMPLOGP00005394,6.7700,7.1098,0.1437,-0.3398,5,6.7856,0.0274,-0.0156,13
CMPLOGP00004065,3.8600,4.4527,0.0440,-0.5927,5,3.9937,0.0398,-0.1337,16
CMPLOGP00003166,2.9400,2.6567,0.0999,0.2833,5,2.8569,0.0275,0.0831,19
CMPLOGP00001204,1.0700,0.1191,0.1007,0.9509,5,0.8827,0.0552,0.1873,18
CMPLOGP00004094,3.8900,3.7334,0.4484,0.1566,5,3.9023,0.0757,-0.0123,18
CMPLOGP00002402,2.2600,2.3622,0.1615,-0.1022,5,2.2844,0.0291,-0.0244,13
CMPLOGP00000536,0.0800,0.4196,0.1344,-0.3396,5,0.0961,0.0388,-0.0161,17
CMPLOGP00003584,3.3500,4.0748,0.2815,-0.7248,5,3.4951,0.0566,-0.1451,17
CMPLOGP00004086,3.8800,2.6900,0.4213,1.1900,5,3.7249,0.0290,0.1551,14
CMPLOGP00000292,-0.4400,1.0539,0.0741,-1.4939,5,-0.3284,0.0251,-0.1116,19
CMPLOGP00001486,1.4000,0.9273,0.2804,0.4727,5,1.3636,0.0267,0.0364,16
CMPLOGP00004457,4.3900,5.0245,0.1433,-0.6345,5,4.4160,0.0208,-0.0260,12
CMPLOGP00003215,2.9800,3.5837,0.2057,-0.6037,5,3.0444,0.0345,-0.0644,14
CMPLOGP00004731,4.8000,4.7156,0.0662,0.0844,5,4.8086,0.0254,-0.0086,16
CMPLOGP00002571,2.4000,2.3672,0.0967,0.0328,5,2.3492,0.0603,0.0508,14
CMPLOGP00001610,1.5100,1.7820,0.2003,-0.2720,5,1.4835,0.0556,0.0265,15
CMPLOGP00001079,0.9100,1.0162,0.0947,-0.1062,5,0.9257,0.0402,-0.0157,16
CMPLOGP00001711,1.6100,1.9573,0.2514,-0.3473,5,1.6939,0.0308,-0.0839,14
CMPLOGP00004817,5.0000,5.8003,0.6244,-0.8003,5,4.9984,0.0243,0.0016,17
CMPLOGP00000150,-1.0000,1.0483,0.1989,-2.0483,5,-0.8301,0.0361,-0.1699,16
CMPLOGP00003278,3.0600,3.2931,0.1068,-0.2331,5,3.0749,0.0431,-0.0149,17
CMPLOGP00000237,-0.5900,-0.6999,0.1455,0.1099,5,-0.6260,0.0270,0.0360,16
CMPLOGP00002079,1.9500,1.8153,0.1051,0.1347,5,1.9172,0.0525,0.0328,17
CMPLOGP00004882,5.1000,3.2139,0.3380,1.8861,5,5.0480,0.0275,0.0520,14
CMPLOGP00000112,-1.2520,-1.2833,0.2211,0.0313,5,-1.2752,0.0412,0.0232,15
CMPLOGP00000877,0.6100,0.8930,0.3366,-0.2830,5,0.6527,0.0282,-0.0427,16
CMPLOGP00002863,2.6600,2.7389,0.0849,-0.0789,5,2.6741,0.0407,-0.0141,15
CMPLOGP00005607,9.3000,7.4658,0.3876,1.8342,5,9.2978,0.0199,0.0022,20
CMPLOGP00003520,3.3000,2.6244,0.2670,0.6756,5,3.2479,0.0282,0.0521,16
CMPLOGP00004871,5.0700,5.1616,0.0843,-0.0916,5,5.0887,0.0374,-0.0187,18
CMPLOGP00003809,3.5400,3.9974,0.2395,-0.4574,5,3.6355,0.0567,-0.0955,16
CMPLOGP00001347,1.2300,1.4051,0.0706,-0.1751,5,1.2293,0.0286,0.0007,15
CMPLOGP00003340,3.1200,2.9964,0.2402,0.1236,5,3.1132,0.0480,0.0068,15
CMPLOGP00001308,1.1900,1.4058,0.2508,-0.2158,5,1.2789,0.0539,-0.0889,18
CMPLOGP00005474,7.3300,6.6281,0.4539,0.7019,5,7.2435,0.0639,0.0865,16
CMPLOGP00004751,4.8600,5.3590,0.3548,-0.4990,5,4.9207,0.0651,-0.0607,16
CMPLOGP00003120,2.9000,3.0131,0.0870,-0.1131,5,2.9690,0.0565,-0.0690,18
CMPLOGP00002983,2.7700,2.7324,0.1568,0.0376,5,2.7939,0.0430,-0.0239,16
CMPLOGP00004552,4.5100,4.0938,0.2517,0.4162,5,4.4434,0.0495,0.0666,16
CMPLOGP00001072,0.9000,0.4729,0.2319,0.4271,5,0.8207,0.0324,0.0793,17
CMPLOGP00004975,5.3400,4.8574,0.1672,0.4826,5,5.2575,0.0236,0.0825,19
CMPLOGP00005339,6.5000,6.0800,0.2327,0.4200,5,6.4592,0.0162,0.0408,14
CMPLOGP00005575,8.3900,7.7576,0.3591,0.6324,5,8.3652,0.0371,0.0248,19
CMPLOGP00002578,2.4000,2.3857,0.0777,0.0143,5,2.4182,0.0426,-0.0182,17
CMPLOGP00000762,0.4430,0.6660,0.1065,-0.2230,5,0.5246,0.0418,-0.0816,15
CMPLOGP00005293,6.3000,6.0643,0.1096,0.2357,5,6.2802,0.0477,0.0198,18
CMPLOGP00001855,1.7400,-1.8872,0.2412,3.6272,5,0.5181,0.8561,1.2219,17
CMPLOGP00002036,1.9100,1.3568,0.3618,0.5532,5,1.8821,0.0497,0.0279,18
CMPLOGP00004423,4.3200,4.3610,0.1295,-0.0410,5,4.2857,0.0472,0.0343,17
CMPLOGP00001404,1.3000,1.1760,0.1536,0.1240,5,1.2828,0.0385,0.0172,15
CMPLOGP00001528,1.4400,1.5060,0.1138,-0.0660,5,1.3997,0.0682,0.0403,18
CMPLOGP00004393,4.2900,4.7916,0.1644,-0.5016,5,4.3494,0.0284,-0.0594,15
CMPLOGP00004780,4.9000,4.9356,0.0843,-0.0356,5,4.9470,0.0434,-0.0470,16
CMPLOGP00001897,1.7800,1.5227,0.0652,0.2573,5,1.7502,0.0348,0.0298,17
CMPLOGP00005541,7.8700,7.7102,0.1752,0.1598,5,7.9135,0.0464,-0.0435,15
CMPLOGP00003993,3.7700,3.6142,0.2208,0.1558,5,3.7677,0.0464,0.0023,15
CMPLOGP00001447,1.3400,1.4344,0.1380,-0.0944,5,1.3968,0.0572,-0.0568,15
CMPLOGP00005164,5.8700,5.8626,0.0825,0.0074,5,5.8422,0.0382,0.0278,12
CMPLOGP00004845,5.0300,4.2121,0.2964,0.8179,5,5.0168,0.0266,0.0132,16
CMPLOGP00005327,6.4700,6.4136,0.0921,0.0564,5,6.4138,0.0510,0.0562,18
CMPLOGP00001749,1.6600,2.0168,0.2439,-0.3568,5,1.6919,0.0431,-0.0319,14
CMPLOGP00004865,5.0700,4.8856,0.4767,0.1844,5,5.0633,0.0239,0.0067,17
CMPLOGP00002185,2.0400,2.0179,0.0925,0.0221,5,2.0523,0.0470,-0.0123,18
CMPLOGP00000931,0.7000,0.8817,0.0938,-0.1817,5,0.7670,0.0448,-0.0670,15
CMPLOGP00001730,1.6400,2.7256,0.1514,-1.0856,5,1.7421,0.0378,-0.1021,15
CMPLOGP00002281,2.1400,2.1059,0.0946,0.0341,5,2.1512,0.0438,-0.0112,14
CMPLOGP00001807,1.7000,2.1213,0.0853,-0.4213,5,1.7428,0.0324,-0.0428,18
CMPLOGP00003764,3.5000,3.1265,0.2053,0.3735,5,3.4282,0.0505,0.0718,16
CMPLOGP00004145,3.9600,4.0566,0.2708,-0.0966,5,4.0333,0.0462,-0.0733,20
CMPLOGP00003265,3.0400,2.2901,0.1476,0.7499,5,2.9394,0.0397,0.1006,17
CMPLOGP00002424,2.2700,2.3040,0.2270,-0.0340,5,2.2521,0.0386,0.0179,14
CMPLOGP00002275,2.1300,3.6506,0.1776,-1.5206,5,2.2316,0.0307,-0.1016,16
CMPLOGP00000336,-0.3000,0.6457,0.1455,-0.9457,5,-0.1189,0.0404,-0.1811,16
CMPLOGP00004796,4.9300,4.4038,0.3157,0.5262,5,4.8880,0.0341,0.0420,17
CMPLOGP00004529,4.4800,4.1200,0.4002,0.3600,5,4.4511,0.0279,0.0289,16
CMPLOGP00000719,0.3600,-0.0004,0.3400,0.3604,5,0.3075,0.0680,0.0525,15
CMPLOGP00000380,-0.1500,-0.9244,0.1009,0.7744,5,-0.2900,0.0643,0.1400,16
CMPLOGP00001606,1.5080,2.9602,0.3707,-1.4522,5,1.7074,0.0515,-0.1994,14
CMPLOGP00005282,6.2700,6.6715,0.1757,-0.4015,5,6.3722,0.0411,-0.1022,13
CMPLOGP00002007,1.8900,1.9209,0.1296,-0.0309,5,1.8601,0.0527,0.0299,16
CMPLOGP00005564,8.1600,7.8785,0.4895,0.2815,5,8.1418,0.0260,0.0182,18
CMPLOGP00004953,5.2800,4.3768,0.2098,0.9032,5,5.1257,0.0372,0.1543,18
CMPLOGP00003033,2.8100,2.4819,0.1428,0.3281,5,2.7308,0.0337,0.0792,17
CMPLOGP00002074,1.9490,1.4491,0.1855,0.4999,5,1.7622,0.0610,0.1868,15
CMPLOGP00000363,-0.2100,-0.5935,0.1672,0.3835,5,-0.3066,0.0590,0.0966,18
CMPLOGP00002149,2.0000,1.9715,0.1351,0.0285,5,1.9898,0.0388,0.0102,16
CMPLOGP00005592,8.7000,8.0232,0.1120,0.6768,5,8.6815,0.0228,0.0185,14
CMPLOGP00002822,2.6100,2.4563,0.0792,0.1537,5,2.5715,0.0387,0.0385,16
CMPLOGP00000541,0.0830,-0.0074,0.1251,0.0904,5,0.0695,0.0500,0.0135,15
CMPLOGP00002367,2.2100,3.5509,0.2544,-1.3409,5,2.2896,0.0284,-0.0796,15
CMPLOGP00002057,1.9300,1.4220,0.1590,0.5080,5,1.7800,0.0448,0.1500,15
