Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
CHEMBL2000919,10.95856964,-0.262576636,10.95856964,0.148101852,0.840922937,248.286,232.158,248.1273258,96,0,0.23532957,-0.476351482,0.476351482,0.23532957,1.666666667,2.333333333,2.833333333,16.48533907,10.20102476,2.127531019,-2.117906219,2.248653752,-2.118600229,5.880644317,-0.113756927,13.7067423,10.65008136,10.65008136,8.434759408,5.546718051,5.546718051,4.274716444,4.274716444,1.986047988,1.986047988,1.247320703,1.247320703,-2.29,13.77365372,5.866349527,3.627296569,105.7630458,15.78731903,17.45053558,0,11.78716807,0,0,4.794537184,0,10.24587008,0,13.8474744,5.917906046,12.99010427,12.29426824,9.531400138,17.41242878,5.261891555,4.983978521,5.917906046,20.7712116,17.65733805,11.62981856,0,11.94920965,15.78731903,11.50524905,5.879988336,0,17.49804021,4.794537184,17.24901891,26.33466309,6.066367068,0,0,0,101.03,0,4.794537184,0,28.85586861,12.52478801,0,12.99010427,0,19.91669571,10.30076712,15.73242199,5.427609599,0,15.01838446,11.50543651,6.13744709,0.456586199,3.375650038,0,5.745552774,0,0.416666667,18,3,6,0,0,0,0,1,1,5,2,6,4,0,0,0,1,1.52868,68.0011
CHEMBL1972795,11.97803563,-0.105248559,11.97803563,0.105248559,0.539803676,375.436,354.268,375.1807583,142,0,0.23924774,-0.307574312,0.307574312,0.23924774,1.178571429,2,2.785714286,16.15033384,10.1096449,2.11970181,-2.080243538,2.256113975,-2.267580413,6.006663244,-0.11631585,19.50986092,15.75468225,15.75468225,13.58052004,8.954525541,8.954525541,6.905496526,6.905496526,4.302312519,4.302312519,3.011448977,3.011448977,-3.52,17.87204058,7.612659734,3.913702273,161.7157816,10.21669833,5.693927995,5.817862778,5.907179729,0,0,9.893218992,4.681802935,5.098681808,5.098681808,41.61158751,31.79152959,10.94967571,24.8030571,4.794537184,22.62796744,0,30.09114319,0,6.544756406,25.95688898,60.29123161,0,11.25737949,5.316788604,5.817862778,0,0,56.63842329,11.33929359,0,5.563451492,54.72778012,0,22.16030442,0,91.73,0,4.794537184,0,5.907179729,18.90737559,22.16030442,5.563451492,4.899909731,61.37219288,37.95895326,0,1.81420794,0,13.78463504,19.37800817,3.711661251,0.42357731,15.96886238,1.920938025,0.971381371,3.693395183,0.2,28,2,8,0,0,0,2,2,4,6,2,8,6,0,0,0,4,2.3698,107.8374
CHEMBL2005824,12.69882919,-0.171401409,12.69882919,0.171401409,0.242078423,523.021,503.869,522.1029579,180,0,0.255157961,-0.322816489,0.322816489,0.255157961,0.918918919,1.756756757,2.621621622,35.4956928,10.07312735,2.191012108,-2.098804696,2.347544282,-2.110585716,7.147121026,0.102207841,25.1916592,19.29827001,20.87069554,18.15299968,11.42932103,12.68693831,8.135886899,9.416103184,5.710498566,6.796687627,4.002645379,4.899614189,-4.53,22.90384459,9.847520664,4.673850688,221.0067024,10.63357721,5.693927995,4.960872923,5.948339281,5.907179729,0,9.19523179,14.95193556,0,11.33678588,54.06550937,42.46456948,34.58803917,22.09787558,4.794537184,51.12889025,0,19.35263017,0,0,10.63357721,113.2889737,0,22.64523548,10.63357721,17.32311183,0,22.93772577,25.2598099,0,0,10.35798868,102.7028889,5.022633314,27.6061084,0,84.21,0,4.794537184,0,5.907179729,27.91573836,27.59956668,11.33678588,24.39594478,82.7076387,15.61755573,21.56889693,2.010746445,7.849567493,27.57438886,8.733161681,5.127804115,0.250454853,26.06132062,3.670333705,0,0,0,37,2,7,0,0,0,3,3,6,7,2,9,6,0,0,0,6,7.1691,148.6609
CHEMBL1976290,13.23060327,-0.197449583,13.23060327,0.02144752,0.816476039,241.265,229.169,241.0902922,90,0,0.25139508,-0.347925494,0.347925494,0.25139508,1.111111111,1.833333333,2.611111111,19.14218667,9.9892432,2.182192478,-2.053911132,2.258337317,-2.116858497,5.984363475,0.096552452,12.69830613,9.95742116,9.95742116,8.647867046,5.826280906,5.826280906,4.518566815,4.518566815,3.280542589,3.280542589,2.236035289,2.236035289,-2.16,10.96057351,3.94585442,1.681229085,104.4544122,5.316788604,5.817220841,0,0,5.907179729,0,4.794537184,4.390415048,0,0,12.13273414,53.44301144,12.1082079,0,9.184952232,5.907179729,0,5.316788604,0,13.46849361,0,58.90577773,0,11.12690298,5.316788604,4.390415048,0,0,5.907179729,6.544756406,12.74095804,21.48489166,36.39820241,0,11.12690298,0,29.1,0,9.184952232,0,11.72440057,12.1082079,22.25380597,6.066367068,12.99010427,24.26546827,5.316788604,0,13.23060327,0,11.45139183,2.785202402,4.3367227,-0.218897104,10.76272999,0,2.318913585,0,0.133333333,18,1,2,0,1,1,2,0,2,1,1,3,1,0,0,0,3,3.04452,67.7432
CHEMBL1999632,10.65643566,-0.376111111,10.65643566,0.128888889,0.528383952,205.217,194.129,205.0851266,78,0,0.270303395,-0.27210518,0.27210518,0.270303395,1.333333333,1.933333333,2.533333333,16.62825708,10.09194978,2.19362371,-2.102595247,2.335811901,-2.056071238,5.753386849,-0.384082022,11.16277223,8.812837906,8.812837906,7.002907755,4.587882899,4.587882899,3.592427936,3.592427936,2.650418832,2.650418832,1.725206878,1.725206878,-1.91,9.637630285,3.047178963,1.359453189,86.82255773,0,0,0,0,5.687386275,0,14.7961212,0,5.098681808,0,0,13.8474744,36.0012371,10.61723904,4.923311049,5.687386275,0,9.780484743,7.047671983,13.8474744,0,33.6349084,0,11.12690298,0,5.687386275,0,0,14.70379579,7.047671983,23.96179267,11.38785599,12.13273414,0,11.12690298,0,60.96,0,10.11431827,0,10.61069732,0,22.51475897,0,16.81453707,20.89514638,5.098681808,0,1.737492441,0,10.28032455,14.92446665,3.6325,0,3.170648148,0,3.753966364,1.833935185,0.3,15,0,5,1,1,2,0,0,0,4,0,5,1,0,0,0,2,2.04994,55.9584
CHEMBL2002802,10.82910195,-0.429100529,10.82910195,0.429100529,0.687975102,196.235,188.171,196.0418819,68,0,0.258426581,-0.369179044,0.369179044,0.258426581,1.692307692,2.384615385,2.923076923,32.13353841,10.41086189,2.114729852,-1.918683398,2.252351862,-2.079401668,7.199368885,0.100392531,9.585421959,6.942974579,7.75947116,6.092224153,3.608713761,4.425210342,2.694313439,3.724962321,1.857512404,2.890235683,1.116073586,2.03512467,-1.56,8.057239276,2.461795458,1.063806134,77.96339853,16.0344346,4.83039642,0,5.948339281,5.907179729,0,4.794537184,4.983978521,0,11.33678588,0,6.066367068,7.047671983,10.39384791,4.794537184,33.53940203,0,9.551078169,12.78133946,0,5.733667477,10.94351426,0,0,11.46733495,5.948339281,0,11.33678588,15.4582579,7.047671983,0,9.671684378,6.066367068,0,10.34709714,0,86.93,5.907179729,4.794537184,0,0,10.82548647,10.34709714,11.33678588,17.6811387,0,4.983978521,11.46733495,1.720509259,1.253888889,16.14808343,0,11.53746646,0.012816515,1.700092593,0,0,1.793809524,0.142857143,13,4,5,0,0,0,0,2,2,5,2,6,1,0,0,0,2,0.3159,51.5213
CHEMBL1980163,5.814088924,0.559685567,5.814088924,0.559685567,0.563072135,327.387,310.251,327.1371622,122,0,0.141182894,-0.488914737,0.488914737,0.141182894,0.76,1.52,2.36,16.47695578,10.19595986,2.034133861,-2.09795323,2.239090652,-1.969896078,5.898948141,0.306047421,16.89913046,13.59268603,13.59268603,12.38214273,8.119365122,8.119365122,5.663075889,5.663075889,3.908207687,3.908207687,2.6165321,2.6165321,-3.4,15.14669839,7.009722222,3.582806813,145.6949016,10.05365156,24.50157665,0,0,0,0,0,9.967957042,0,0,42.46456948,41.9616539,11.07361049,5.516700718,4.736862954,22.40817398,0,9.967957042,0,6.606881965,5.316788604,90.75354346,0,5.749511833,10.05365156,11.50524905,5.749511833,0,9.967957042,6.606881965,0,5.563451492,85.19009196,0,10.90292493,0,47.04,0,0,0,0,6.606881965,33.72113731,0,6.327320075,66.73003775,27.41747978,4.736862954,5.814088924,0,8.626751241,4.33606814,3.023968213,1.630094966,25.93790757,1.571435376,0.559685567,0,0.047619048,25,1,4,0,0,0,3,1,4,4,1,4,5,0,0,0,4,4.9524,100.0367
CHEMBL1980371,13.46610013,-0.448365564,13.46610013,0.069732606,0.621989887,388.878,366.702,388.1578506,142,0,0.15923507,-0.366934976,0.366934976,0.15923507,1.222222222,2,2.740740741,35.49569207,9.915830325,2.208182167,-2.278095456,2.296557967,-2.328752065,6.305610307,0.41017547,18.96589085,15.04479901,15.80072796,13.00804039,9.095634523,9.473598996,7.045156351,7.452356478,5.066337705,5.355984167,3.477456583,3.657999213,-2.38,18.00530517,7.324622662,3.700734092,161.4715876,16.36724469,17.4529464,5.647177221,0,0,0,0,9.374393569,9.614079702,0,11.60093989,50.8061249,29.40088649,11.21947689,4.390415048,34.57122894,0,14.59805822,5.733667477,44.69070535,10.63357721,46.86561749,0,0,16.36724469,21.71352688,0,11.60093989,26.68173988,0,12.74095804,31.24673798,30.46231185,5.022633314,5.647177221,0,80.27,5.817220841,4.390415048,0,5.022633314,17.77106793,48.52964076,6.066367068,22.8449756,12.99010427,15.73225902,22.31858589,15.19681405,5.916497886,4.713869712,11.29140262,8.35364513,1.136695273,7.049552406,5.80136451,1.98460286,0,0.368421053,27,4,6,1,0,1,1,2,3,6,3,8,4,1,0,1,4,4.25562,106.2708
CHEMBL1989069,13.04762472,-0.208148148,13.04762472,0.208148148,0.717614086,206.245,199.189,206.0313974,70,0,0.123464923,-0.284803093,0.284803093,0.123464923,1.428571429,2.357142857,3.285714286,32.16653594,10.08907987,2.183905137,-2.133065547,2.396599529,-1.940818075,7.983556042,0.626748609,9.543605595,7.249934217,8.066430798,6.843336593,4.297932643,5.283531203,3.188242113,4.205418788,2.299201982,3.421543984,1.626760857,2.633185622,-1.29,8.054414862,2.849811862,1.070701221,84.53351569,0,5.817220841,0,0,0,0,5.098681808,4.390415048,5.098681808,11.76188495,0,18.19910121,27.97208364,5.693927995,4.390415048,11.76188495,0,10.19736362,0,10.64833708,0,35.77661711,0,11.25737949,0,4.390415048,0,11.76188495,10.19736362,5.752853607,5.817220841,5.563451492,29.29142825,0,11.25737949,0,28.68,0,4.390415048,0,5.817220841,0,27.46916806,6.066367068,17.82825202,12.26321064,10.19736362,0,13.04762472,1.718055556,1.102777778,6.948977702,2.93412037,0.699059902,4.844842215,1.871208428,0,0,0.1,14,1,2,0,1,1,1,1,2,2,1,4,0,0,0,0,3,2.8215,53.5427
CHEMBL1970873,12.06935563,-0.06837963,12.06935563,0.06837963,0.720441177,224.263,212.167,224.094963,84,0,0.25733971,-0.353175422,0.353175422,0.25733971,0.882352941,1.588235294,2.352941176,16.14937128,10.09425556,2.175506839,-2.07425864,2.312447793,-2.102481713,6.116435931,0.102323476,11.82806265,9.449700175,9.449700175,8.237183443,5.519508286,5.519508286,4.173746033,4.173746033,2.864299287,2.864299287,1.990808016,1.990808016,-2.29,9.902268146,3.627296569,1.654374167,99.47379687,10.63357721,0,0,0,5.907179729,0,4.794537184,0,0,0,23.7625527,31.18920547,0,22.62561032,4.794537184,22.96933855,0,0,0,6.9237372,10.63357721,53.59147246,0,0,10.63357721,17.06215882,0,0,5.907179729,0,6.9237372,15.92144017,42.46456948,0,0,0,41.13,0,4.794537184,0,5.907179729,5.563451492,22.62561032,0,0,49.38830668,10.63357721,0,0,0,12.06935563,6.18162037,4.333992819,-0.06837963,13.5056387,0,1.977772109,0,0.071428571,17,2,3,0,1,1,2,0,2,2,2,3,0,0,0,0,3,3.30432,68.8569
CHEMBL1981215,12.68345318,-4.645364506,12.68345318,0.10669706,0.613629978,398.291,387.203,398.0802167,146,0,0.432923393,-0.434760814,0.434760814,0.432923393,1.071428571,1.857142857,2.571428571,19.41330682,10.15422139,2.320943678,-2.114897309,2.285600936,-2.208498812,6.047490106,-0.140617664,20.31119031,13.79689856,13.79689856,13.21936526,7.680411599,7.680411599,5.400922578,5.400922578,3.468689995,3.468689995,2.345169855,2.345169855,-3.5,19.26682093,7.624979971,4.609695291,153.9067529,10.05365156,17.26130261,0,0,0,18.81891812,10.30076712,9.778515705,21.95207524,0,6.066367068,30.33183534,17.64943485,11.20408699,31.48347538,28.4392885,0,9.967957042,0,12.7878036,10.63357721,54.35534105,0,5.749511833,15.37044016,38.25186147,5.749511833,0,22.61057664,6.176298517,0,5.693927995,48.66141305,0,10.90292493,0,76.14,24.51284611,26.74661242,0,22.7714616,5.386224214,12.13273414,36.52867891,0,0,25.3383972,0,66.93164272,0,19.44722732,5.064443931,-0.613484198,-0.399931941,7.635284898,-3.319346817,-2.995835913,0,0.117647059,28,2,6,0,0,0,1,2,3,4,2,11,4,0,0,0,3,4.894,90.2554
CHEMBL1985232,13.21265941,-4.611566555,13.21265941,0.253026738,0.67201774,350.275,340.195,350.0790738,128,0,0.432923393,-0.306936826,0.432923393,0.306936826,1.04,1.84,2.6,19.41324041,10.15969186,2.32075345,-2.107508238,2.279571587,-2.208450442,6.045444197,-0.14061167,18.02673326,12.43333553,12.43333553,11.82551841,6.99313165,6.99313165,5.004934306,5.004934306,3.234101756,3.234101756,2.162332544,2.162332544,-3.23,16.62160887,6.344712607,3.819547792,138.2627301,5.316788604,17.32901161,0,0,0,12.20741303,10.30076712,14.16893075,13.17124514,0,6.066367068,30.33183534,17.64943485,11.20408699,22.35619737,28.4392885,0,9.967957042,0,6.176298517,10.63357721,60.17256189,0,0,10.63357721,33.86144643,0,0,15.99907155,6.176298517,5.817220841,5.693927995,48.66141305,0,10.90292493,0,66.91,23.71856187,22.35619737,0,5.817862778,16.59031121,12.13273414,36.52867891,0,0,20.60153425,0,51.10525251,0,19.3397268,5.18311151,-0.458698271,-0.730094169,7.714022594,-3.236654308,0,0,0.0625,25,2,5,0,0,0,1,2,3,3,2,9,2,0,0,0,3,4.4317,83.5814
CHEMBL1987240,11.69035478,-0.259765684,11.69035478,0.251111111,0.780413436,215.256,202.152,215.105862,82,0,0.289758903,-0.393650443,0.393650443,0.289758903,1.25,1.875,2.5,16.14226678,10.0374263,2.113843964,-2.093447734,2.244514725,-2.241288843,5.766503618,0.697161561,11.7067423,9.266777097,9.266777097,7.609060905,4.997910073,4.997910073,3.668870097,3.668870097,2.517928513,2.517928513,1.765767506,1.765767506,-2.1,10.41889555,3.808863452,1.581457702,93.33751537,5.733667477,5.687386275,0,0,5.559266895,0,4.794537184,4.681802935,5.098681808,0,30.33183534,12.48718869,12.61112347,5.693927995,0,5.687386275,0,9.780484743,7.047671983,6.9237372,5.733667477,46.37956742,0,11.12690298,11.29293437,5.687386275,0,0,9.780484743,7.047671983,6.9237372,5.693927995,35.12637253,0,11.12690298,0,60.91,0,4.794537184,0,11.24665317,0,16.82083098,4.681802935,7.047671983,37.25557254,5.098681808,5.733667477,1.261018519,0,11.69035478,4.134482237,8.234476568,0,9.569945673,0,1.84537037,1.597685185,0.166666667,16,2,4,0,0,0,1,1,2,4,1,4,1,0,0,0,2,1.33792,64.0634
CHEMBL1987430,12.72949827,-4.578227652,12.72949827,0.187630839,0.65580554,374.366,357.23,374.1354458,140,0,0.432923393,-0.306936681,0.432923393,0.306936681,1.111111111,1.925925926,2.666666667,19.41322334,10.06113721,2.320820256,-2.114639833,2.280976081,-2.208695256,6.047014554,-0.140611658,19.44094682,14.46958462,14.46958462,12.86352321,8.364809585,8.364809585,5.944964706,5.944964706,3.873962869,3.873962869,2.678652211,2.678652211,-3.16,18.62573551,7.608501178,4.521242028,153.1920211,5.316788604,11.51179077,0,0,0,12.20741303,10.30076712,9.778515705,13.17124514,0,25.47729296,42.31610846,11.58306779,11.20408699,17.96578233,28.4392885,0,9.967957042,0,25.94167896,10.63357721,59.91879254,0,0,10.63357721,29.47103138,0,0,15.99907155,12.59712014,0,24.60193831,48.66141305,0,10.90292493,0,66.91,17.90134102,17.96578233,0,5.817862778,11.20408699,29.85768602,12.13273414,12.26321064,18.19910121,27.52527145,0,38.1884948,0,19.91435486,5.735256336,1.270506872,-0.187630839,10.07099968,-1.146855644,2.07154061,0,0.210526316,27,2,5,0,0,0,1,2,3,3,2,8,4,0,0,0,3,5.2451,97.6184
CHEMBL1987998,10.81078349,-0.724993667,10.81078349,0.247912518,0.880651208,331.799,313.655,331.0975211,120,0,0.308607639,-0.488861445,0.488861445,0.308607639,1.217391304,1.956521739,2.608695652,35.49569176,9.994610576,2.319103788,-2.363001611,2.266225709,-2.490834212,6.310474938,-0.147304688,16.23384004,12.61346779,13.36939674,11.11419354,7.519191728,7.897156201,5.756733301,6.163933428,3.973220886,4.325069397,2.583013919,2.813307047,-2.04,15.84048902,7.024633357,4.03201596,139.8047198,9.843390349,12.3563938,0,0,0,5.969305288,9.694446915,0,0,0,47.9991423,23.25963712,24.65690253,5.917906046,14.63792753,17.57024518,0,4.899909731,5.917906046,13.15163837,13.08951281,64.68047284,0,5.749511833,4.736862954,0,5.749511833,11.60093989,29.06525523,17.94617555,5.917906046,11.12690298,48.53093655,5.022633314,0,0,49.77,5.969305288,4.794537184,0,5.917906046,31.2637845,16.87641482,0,0,48.53093655,4.899909731,21.44433024,5.745922587,6.312232685,12.88469157,9.539385855,2.093108441,-0.241771926,15.61052566,0,2.33368291,0,0.277777778,23,1,4,0,1,1,2,0,2,3,1,5,6,0,1,1,3,3.4354,88.6288
CHEMBL2000934,12.70028058,-4.577359701,12.70028058,0.189876018,0.701242239,360.339,345.219,360.1197958,134,0,0.432923393,-0.306936681,0.432923393,0.306936681,1.115384615,1.923076923,2.653846154,19.41322262,10.0815454,2.320782837,-2.113038419,2.280490898,-2.208657823,6.046980956,-0.140611482,18.73384004,13.76247784,13.76247784,12.36352321,7.864809585,7.864809585,5.548518097,5.548518097,3.743536025,3.743536025,2.454388162,2.454388162,-3.16,17.65623842,6.9888999,3.903838406,146.827079,5.316788604,11.51179077,0,0,0,12.20741303,10.30076712,9.778515705,13.17124514,0,19.05647134,42.31610846,11.58306779,11.20408699,17.96578233,28.4392885,0,9.967957042,0,19.52085734,10.63357721,59.91879254,0,0,10.63357721,29.47103138,0,0,15.99907155,12.59712014,0,18.18111669,48.66141305,0,10.90292493,0,66.91,17.90134102,17.96578233,0,5.817862778,11.20408699,23.4368644,12.13273414,12.26321064,25.12283841,20.60153425,0,38.10084174,0,19.82127626,5.695326174,1.220112478,-0.189876018,9.964035288,-2.205617815,2.010568563,0,0.166666667,26,2,5,0,0,0,1,2,3,3,2,8,3,0,0,0,3,4.855,93.0014
CHEMBL2001987,13.97241539,-4.670512511,13.97241539,0.100485206,0.6513937,368.265,359.193,368.069652,134,0,0.432923393,-0.306826123,0.432923393,0.306826123,0.961538462,1.692307692,2.423076923,19.41326008,10.14402531,2.321116664,-2.112866919,2.286029505,-2.210505728,6.048257876,-0.140612151,18.89697675,12.73394973,12.73394973,12.25303876,7.104763617,7.104763617,5.096278695,5.096278695,3.321345591,3.321345591,2.229471171,2.229471171,-3.3,17.52069859,6.542108226,3.530742455,142.4282655,5.316788604,28.66293317,0,0,0,12.20741303,10.30076712,18.5593458,13.17124514,0,6.066367068,30.33183534,6.196843572,11.07361049,26.74661242,28.4392885,0,9.967957042,0,6.176298517,10.63357721,59.92341566,0,0,10.63357721,38.25186147,0,0,15.99907155,6.176298517,11.63444168,5.693927995,42.59504598,0,10.90292493,0,66.91,29.53578271,26.74661242,0,22.40817398,0,36.52867891,6.066367068,0,0,20.60153425,0,65.58692194,0,18.98701414,4.081391855,-1.574772056,-1.963577627,4.981122014,-3.514766931,0,0,0.0625,26,2,5,0,0,0,1,2,3,3,2,10,2,0,0,0,3,4.5708,83.5394
CHEMBL1964340,6.122703565,0.44968254,6.122703565,0.44968254,0.56033716,302.765,287.645,302.0934388,108,0,0.13734709,-0.382861612,0.382861612,0.13734709,1.380952381,2.285714286,3.142857143,35.49569651,10.07714843,2.088402493,-2.075520979,2.298875021,-2.083522601,6.294614706,0.210446981,14.65648977,11.55895513,12.31488408,10.27518825,6.605870944,6.983835417,4.585280138,4.972528879,3.168504273,3.362128644,2.218898043,2.427499311,-2.11,13.85401837,6.114691574,2.986635677,126.8801182,15.03763008,16.61814982,0,0,0,0,0,9.967957042,0,0,11.60093989,29.82891977,36.9979168,6.606881965,4.736862954,28.4522041,0,14.95193556,0,0,25.57822452,41.81226523,0,11.12690298,5.316788604,5.817862778,0,11.60093989,35.21337147,4.736862954,0,0,36.65915542,5.153109817,22.16030442,0,62.83,0,0,0,0,18.30474819,27.9781672,0,13.30664111,30.46231185,20.26872417,16.33780284,5.017406954,6.122703565,11.72796808,4.698073848,2.903412245,0.729435469,7.760482888,3.696564108,1.29092703,1.664136923,0.2,21,2,5,0,0,0,0,3,3,4,2,6,5,0,0,0,3,3.3366,84.7004
CHEMBL1966354,11.16403215,-0.41906893,11.16403215,0.41906893,0.762351583,270.719,259.631,270.0559907,94,0,0.248219623,-0.365599183,0.365599183,0.248219623,1.105263158,1.947368421,2.684210526,35.49569129,10.13580888,2.06327343,-2.058171195,2.228727266,-2.098945579,6.302959967,0.100018836,13.40541292,10.00692905,10.762858,9.147867046,5.818603546,6.196568019,4.303456942,4.739892722,3.061122069,3.296219171,2.146923835,2.331452214,-2.26,11.809343,4.444130278,2.086288681,114.7589149,10.30076712,0,0,5.907179729,0,0,4.794537184,0,0,0,17.66730696,42.46456948,27.85653887,5.516700718,4.794537184,28.41104455,0,4.567099648,5.733667477,0,0,65.31386492,0,5.687386275,5.733667477,0,0,11.60093989,10.47427938,0,0,10.35798868,54.72778012,5.022633314,16.59031121,0,48.02,5.907179729,4.794537184,0,0,10.58608481,16.59031121,0,12.13273414,47.16214563,0,17.33460737,2.019828042,6.005204919,11.16403215,1.656834845,7.77746931,-0.41906893,14.96127286,1.945537919,0,0,0,19,2,3,0,0,0,2,1,3,2,1,4,2,0,0,0,3,3.3828,76.8029
CHEMBL1967662,9.317114435,-0.049959622,9.317114435,0.049959622,0.429485949,358.873,335.689,358.156039,132,0,0.13734709,-0.395820325,0.395820325,0.13734709,1.32,2.16,2.96,35.49569671,9.888957994,2.15209584,-2.208138239,2.302550769,-2.176749872,6.294624351,0.148833248,17.86359655,14.512134,15.26806295,11.98229503,8.432282066,8.810246539,7.018361694,7.405610435,4.320679306,4.514303677,2.800191962,3.00879323,-2.11,17.70465721,7.41610252,4.297502292,152.0205752,15.40729452,16.61814982,0,0,0,0,0,9.967957042,0,0,25.44841429,48.08555348,36.49500122,0,5.106527395,28.4522041,0,14.95193556,5.414990469,26.68911765,18.46842697,41.81226523,0,11.12690298,5.316788604,5.817862778,0,11.60093989,33.21010133,0,5.414990469,26.68911765,36.65915542,5.153109817,22.16030442,0,73.83,0,5.106527395,0,12.02187243,5.153109817,47.36456685,0,6.196843572,30.46231185,34.11619857,11.60093989,0,6.215935506,11.86299859,14.15531071,2.853263213,0.752356387,7.812515364,5.603182609,5.105548733,0,0.368421053,25,3,5,0,0,0,0,3,3,4,3,6,7,0,0,0,3,4.4889,102.9252
CHEMBL1969920,6.301542003,0.477455541,6.301542003,0.477455541,0.53255464,348.837,331.701,348.1141742,124,0,0.13734709,-0.355284598,0.355284598,0.13734709,1.08,1.92,2.76,35.4956967,10.07322492,2.114977552,-2.190436894,2.310672633,-2.172566727,6.294698978,0.898444367,17.22540387,13.777565,14.53349395,12.20350994,8.056679281,8.434643754,5.980323531,6.367572272,4.196345169,4.38996954,2.967157165,3.171297167,-2.85,15.66457063,6.571187652,3.210708546,150.6686966,9.883888252,16.61814982,0,0,0,0,0,9.967957042,0,0,41.93277523,35.39237126,36.93579124,0,0,28.4522041,0,14.95193556,0,6.544756406,11.94758171,77.70755207,0,11.12690298,4.899909731,5.817862778,0,11.60093989,21.99960755,6.544756406,0,5.563451492,66.99099076,5.153109817,22.16030442,0,44.81,0,0,0,0,5.153109817,34.5229236,5.563451492,6.196843572,43.5763509,44.11731357,11.60093989,0,6.301542003,14.13545999,1.548223228,4.185340166,0.837586451,18.24105678,3.741579444,0.766926965,2.020062752,0.1,25,1,4,0,0,0,1,3,4,3,1,5,4,0,0,0,4,4.9147,102.8837
CHEMBL1986166,12.22920493,-0.268423091,12.22920493,0.236472802,0.758744678,282.303,268.191,282.1116757,106,0,0.272398574,-0.347793205,0.347793205,0.272398574,1.333333333,2.095238095,2.857142857,16.15046464,10.19148232,2.140297179,-2.036959165,2.068035008,-2.231414724,5.990640521,0.095209434,14.81962648,11.45948244,11.45948244,10.14786705,6.548773201,6.548773201,4.750165248,4.750165248,3.166216584,3.166216584,2.136549093,2.136549093,-2.89,13.10974753,5.240306384,2.553896579,119.98214,5.316788604,5.563451492,5.647177221,0,11.46644662,0,14.68775618,9.499376415,0,0,30.33183534,12.48718869,24.50189504,0,4.794537184,11.55435695,0,19.91484683,0,13.46849361,0,69.76968104,0,0,10.8760555,0,0,0,20.50523795,6.544756406,6.9237372,21.61536816,47.38958317,0,5.647177221,0,79.26,0,9.589074368,0,11.46644662,23.44931311,5.563451492,16.77860853,6.9237372,30.33183534,15.39944893,0,1.254395314,0,28.24741595,5.561697058,2.042231025,-0.268423091,11.02715317,1.489583333,2.145947237,0,0.133333333,21,2,6,0,0,0,1,2,3,4,2,6,3,0,0,0,3,1.26102,78.1619
