Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00003889,3.6300,3.9703,0.0527,-0.3403,5,3.7714,0.0370,-0.1414,17
CMPLOGP00003387,3.1700,3.8793,0.2389,-0.7093,5,3.2804,0.0329,-0.1104,15
CMPLOGP00004289,4.1100,3.8232,0.0606,0.2868,5,4.0326,0.0473,0.0774,17
CMPLOGP00002990,2.7800,2.7959,0.1777,-0.0159,5,2.7734,0.0402,0.0066,16
CMPLOGP00005181,5.9200,5.8454,0.0943,0.0746,5,5.9719,0.0491,-0.0519,17
CMPLOGP00003255,3.0200,2.4357,0.0503,0.5843,5,2.9165,0.0318,0.1035,20
CMPLOGP00002443,2.2900,2.4798,0.1358,-0.1898,5,2.3060,0.0330,-0.0160,13
CMPLOGP00003905,3.6600,3.5576,0.1682,0.1024,5,3.6425,0.0324,0.0175,17
CMPLOGP00000323,-0.3400,-0.1388,0.1212,-0.2012,5,-0.3398,0.0328,-0.0002,17
CMPLOGP00004719,4.8000,5.5210,0.3892,-0.7210,5,4.8200,0.0233,-0.0200,16
CMPLOGP00004795,4.9300,3.6173,0.2430,1.3127,5,4.8261,0.0299,0.1039,14
CMPLOGP00004004,3.7900,3.9638,0.1002,-0.1738,5,3.8009,0.0331,-0.0109,14
CMPLOGP00005612,9.5000,8.6781,0.1430,0.8219,5,9.4415,0.0218,0.0585,17
CMPLOGP00003849,3.6000,2.9621,0.1273,0.6379,5,3.4918,0.0252,0.1082,18
CMPLOGP00001878,1.7700,2.3476,0.1964,-0.5776,5,1.8478,0.0257,-0.0778,15
CMPLOGP00005285,6.2900,5.9472,0.4292,0.3428,5,6.2978,0.0576,-0.0078,15
CMPLOGP00002259,2.1100,2.8386,0.1171,-0.7286,5,2.2447,0.0311,-0.1347,16
CMPLOGP00004099,3.9000,3.7949,0.0726,0.1051,5,3.8549,0.0583,0.0451,17
CMPLOGP00002708,2.5100,2.0530,0.1024,0.4570,5,2.3874,0.0288,0.1226,12
CMPLOGP00002131,2.0000,2.0915,0.0931,-0.0915,5,2.0131,0.0267,-0.0131,16
CMPLOGP00000534,0.0780,0.2578,0.1896,-0.1798,5,0.0939,0.0482,-0.0159,19
CMPLOGP00001049,0.8800,0.9850,0.1101,-0.1050,5,0.8560,0.0611,0.0240,18
CMPLOGP00003887,3.6300,3.0335,0.1001,0.5965,5,3.5434,0.0427,0.0866,16
CMPLOGP00004626,4.6400,4.5402,0.1605,0.0998,5,4.6326,0.0234,0.0074,14
CMPLOGP00003552,3.3100,3.1781,0.1110,0.1319,5,3.2894,0.0382,0.0206,17
CMPLOGP00002126,2.0000,1.4569,0.3039,0.5431,5,1.9500,0.0395,0.0500,16
CMPLOGP00000754,0.4300,0.4751,0.2755,-0.0451,5,0.3990,0.0556,0.0310,17
CMPLOGP00000716,0.3560,1.7461,0.8705,-1.3901,5,0.3355,0.0870,0.0205,17
CMPLOGP00005030,5.5000,3.8905,0.1148,1.6095,5,5.4776,0.0170,0.0224,19
CMPLOGP00000647,0.2600,0.4128,0.1101,-0.1528,5,0.2593,0.0300,0.0007,11
CMPLOGP00000271,-0.4900,0.0513,0.1721,-0.5413,5,-0.4529,0.0323,-0.0371,18
CMPLOGP00002927,2.7200,2.5157,0.0732,0.2043,5,2.6710,0.0369,0.0490,17
CMPLOGP00003271,3.0500,3.5308,0.2169,-0.4808,5,3.1039,0.0310,-0.0539,19
CMPLOGP00004751,4.8600,5.0324,0.2067,-0.1724,5,4.9111,0.0709,-0.0511,16
CMPLOGP00002088,1.9600,1.5365,0.2171,0.4235,5,1.9044,0.0526,0.0556,14
CMPLOGP00005571,8.3400,7.3662,0.1971,0.9738,5,8.2626,0.0417,0.0774,15
CMPLOGP00003285,3.0600,2.6984,0.1279,0.3616,5,3.0229,0.0345,0.0371,17
CMPLOGP00005124,5.7600,4.8677,0.1584,0.8923,5,5.5474,0.0782,0.2126,15
CMPLOGP00001121,0.9700,1.5818,0.1600,-0.6118,5,1.0877,0.0225,-0.1177,13
CMPLOGP00000334,-0.3000,-0.2123,0.2105,-0.0877,5,-0.2972,0.0489,-0.0028,17
CMPLOGP00003208,2.9800,2.4514,0.2209,0.5286,5,2.8941,0.0344,0.0859,17
CMPLOGP00004920,5.2140,5.2081,0.1078,0.0059,5,5.1941,0.0473,0.0199,16
CMPLOGP00001187,1.0500,2.2127,0.1996,-1.1627,5,1.1262,0.0373,-0.0762,13
CMPLOGP00001784,1.6900,1.9359,0.0504,-0.2459,5,1.7562,0.0644,-0.0662,18
CMPLOGP00004804,4.9500,4.6462,0.2062,0.3038,5,4.9576,0.0229,-0.0076,16
CMPLOGP00000026,-2.6600,-0.4471,0.2583,-2.2129,5,-2.3695,0.0459,-0.2905,15
CMPLOGP00001857,1.7400,2.5595,0.1539,-0.8195,5,1.9242,0.0472,-0.1842,14
CMPLOGP00004483,4.4200,4.5543,0.0600,-0.1343,5,4.4811,0.0408,-0.0611,13
CMPLOGP00004631,4.6600,5.0327,0.1054,-0.3727,5,4.6956,0.0329,-0.0356,15
CMPLOGP00000103,-1.3190,-0.6668,0.0802,-0.6522,5,-1.2908,0.0334,-0.0282,18
CMPLOGP00000695,0.3300,0.6031,0.0418,-0.2731,5,0.3631,0.0398,-0.0331,17
CMPLOGP00001176,1.0400,2.2660,0.3485,-1.2260,5,1.0967,0.0551,-0.0567,13
CMPLOGP00002021,1.9000,1.6374,0.1773,0.2626,5,1.9009,0.0280,-0.0009,16
CMPLOGP00004330,4.2000,2.4814,0.3405,1.7186,5,4.0838,0.0296,0.1162,16
CMPLOGP00002701,2.5000,2.3696,0.0921,0.1304,5,2.5565,0.0636,-0.0565,16
CMPLOGP00002461,2.3000,2.2192,0.1365,0.0808,5,2.3045,0.0285,-0.0045,16
CMPLOGP00000264,-0.5200,-0.5701,0.1734,0.0501,5,-0.5301,0.0467,0.0101,16
CMPLOGP00003345,3.1200,2.4285,0.1365,0.6915,5,3.0291,0.0498,0.0909,19
CMPLOGP00003743,3.4900,3.3368,0.2199,0.1532,5,3.4422,0.0533,0.0478,13
CMPLOGP00002520,2.3500,3.4948,0.2210,-1.1448,5,2.4506,0.0497,-0.1006,16
CMPLOGP00000385,-0.1300,1.5117,0.1424,-1.6417,5,0.1137,0.0842,-0.2437,15
CMPLOGP00000375,-0.1690,-0.5258,0.1074,0.3568,5,-0.1935,0.0296,0.0245,16
CMPLOGP00003336,3.1100,4.0377,0.3686,-0.9277,5,3.1789,0.0218,-0.0689,18
CMPLOGP00000760,0.4400,0.1650,0.1348,0.2750,5,0.3940,0.0553,0.0460,15
CMPLOGP00004671,4.7100,3.8804,0.1261,0.8296,5,4.6003,0.0375,0.1097,14
CMPLOGP00003490,3.2600,3.0052,0.1168,0.2548,5,3.2331,0.0318,0.0269,16
CMPLOGP00003845,3.6000,3.6951,0.1620,-0.0951,5,3.6203,0.0438,-0.0203,13
CMPLOGP00004766,4.8950,5.0288,0.2168,-0.1338,5,4.8798,0.0361,0.0152,17
CMPLOGP00003723,3.4700,3.5396,0.1294,-0.0696,5,3.4570,0.0449,0.0130,17
CMPLOGP00002551,2.3900,1.2501,0.2356,1.1399,5,2.2343,0.0373,0.1557,19
CMPLOGP00003123,2.9000,2.6179,0.2374,0.2821,5,2.8966,0.0525,0.0034,16
CMPLOGP00004984,5.3700,4.7461,0.2087,0.6239,5,5.2834,0.0495,0.0866,16
CMPLOGP00004262,4.1000,3.8970,0.0523,0.2030,5,4.0329,0.0464,0.0671,13
CMPLOGP00004225,4.0300,4.6117,0.2083,-0.5817,5,4.1038,0.0270,-0.0738,14
CMPLOGP00002027,1.9000,2.8768,0.0779,-0.9768,5,2.0625,0.0440,-0.1625,13
CMPLOGP00003422,3.2000,2.1292,0.1841,1.0708,5,3.0283,0.0371,0.1717,16
CMPLOGP00005235,6.1000,4.3137,0.3361,1.7863,5,6.0882,0.0164,0.0118,20
CMPLOGP00001576,1.4900,2.2788,0.2792,-0.7888,5,1.5107,0.0359,-0.0207,16
CMPLOGP00000736,0.4000,0.9177,0.2120,-0.5177,5,0.4506,0.0400,-0.0506,17
CMPLOGP00000621,0.2100,0.5163,0.0282,-0.3063,5,0.2936,0.0450,-0.0836,12
CMPLOGP00003875,3.6100,3.3464,0.3538,0.2636,5,3.6018,0.0510,0.0082,18
CMPLOGP00001600,1.5000,1.6768,0.0533,-0.1768,5,1.5120,0.0389,-0.0120,15
CMPLOGP00001256,1.1300,1.4564,0.0651,-0.3264,5,1.2466,0.0466,-0.1166,12
CMPLOGP00004884,5.1000,5.1519,0.2239,-0.0519,5,5.1399,0.0416,-0.0399,15
CMPLOGP00003815,3.5500,3.3699,0.1451,0.1801,5,3.5060,0.0255,0.0440,17
CMPLOGP00005450,7.1500,6.8960,0.1821,0.2540,5,7.1269,0.0649,0.0231,17
CMPLOGP00003878,3.6200,3.9824,0.1114,-0.3624,5,3.6565,0.0333,-0.0365,18
CMPLOGP00004461,4.4000,4.6417,0.0766,-0.2417,5,4.4689,0.0480,-0.0689,18
CMPLOGP00002105,1.9740,1.9287,0.4218,0.0453,5,1.9175,0.0376,0.0565,17
CMPLOGP00005538,7.8300,7.4331,0.2422,0.3969,5,7.7874,0.0465,0.0426,16
CMPLOGP00000024,-2.7500,-2.4502,0.3457,-0.2998,5,-2.7857,0.0304,0.0357,17
CMPLOGP00003722,3.4700,2.8951,0.1477,0.5749,5,3.3281,0.0386,0.1419,17
CMPLOGP00004163,3.9800,3.8990,0.1389,0.0810,5,3.9526,0.0365,0.0274,11
CMPLOGP00000557,0.1100,0.2385,0.1561,-0.1285,5,0.0929,0.0322,0.0171,16
CMPLOGP00001953,1.8300,1.2338,0.3297,0.5962,5,1.6783,0.1097,0.1517,17
CMPLOGP00003961,3.7100,3.5329,0.1274,0.1771,5,3.6980,0.0386,0.0120,18
CMPLOGP00005335,6.4960,4.9709,0.6701,1.5251,5,6.4579,0.0182,0.0381,19
CMPLOGP00002360,2.2000,2.0532,0.1517,0.1468,5,2.1772,0.0435,0.0228,16
CMPLOGP00002529,2.3700,1.5619,0.0953,0.8081,5,2.1748,0.0486,0.1952,16
CMPLOGP00002968,2.7500,2.9163,0.1461,-0.1663,5,2.7458,0.0429,0.0042,16
CMPLOGP00002632,2.4400,2.1104,0.1876,0.3296,5,2.3741,0.0410,0.0659,16
CMPLOGP00004686,4.7200,3.9276,0.3254,0.7924,5,4.6682,0.0417,0.0518,15
CMPLOGP00004190,4.0000,4.4180,0.1895,-0.4180,5,4.0523,0.0290,-0.0523,16
CMPLOGP00000146,-1.0100,-1.6531,0.1949,0.6431,5,-1.0273,0.0143,0.0173,19
CMPLOGP00004948,5.2700,3.7393,0.2232,1.5307,5,5.1584,0.0330,0.1116,16
CMPLOGP00001680,1.5900,1.5489,0.1373,0.0411,5,1.5882,0.0382,0.0018,18
CMPLOGP00001095,0.9400,1.5138,0.2372,-0.5738,5,0.9862,0.0385,-0.0462,13
CMPLOGP00000056,-1.9500,0.3246,0.5167,-2.2746,5,-1.8850,0.0259,-0.0650,17
CMPLOGP00000251,-0.5500,-0.4382,0.1342,-0.1118,5,-0.5233,0.0461,-0.0267,18
CMPLOGP00002524,2.3600,2.3736,0.0671,-0.0136,5,2.3870,0.0249,-0.0270,11
CMPLOGP00005276,6.2400,5.8881,0.0671,0.3519,5,6.1587,0.0254,0.0813,16
CMPLOGP00001072,0.9000,0.6952,0.1591,0.2048,5,0.8200,0.0325,0.0800,17
CMPLOGP00003890,3.6300,3.5198,0.1759,0.1102,5,3.5834,0.0500,0.0466,16
CMPLOGP00002094,1.9600,2.0300,0.0397,-0.0700,5,2.0238,0.0429,-0.0638,16
CMPLOGP00001354,1.2400,1.7210,0.0475,-0.4810,5,1.3621,0.0394,-0.1221,16
CMPLOGP00001087,0.9300,1.5081,0.1848,-0.5781,5,1.1331,0.0551,-0.2031,17
CMPLOGP00003284,3.0600,3.2204,0.1245,-0.1604,5,3.0846,0.0394,-0.0246,15
CMPLOGP00000504,0.0250,0.8079,0.3753,-0.7829,5,0.0654,0.0422,-0.0404,18
CMPLOGP00005587,8.6400,7.9270,0.3028,0.7130,5,8.6061,0.0211,0.0339,18
CMPLOGP00004376,4.2500,4.2673,0.1701,-0.0173,5,4.3150,0.0527,-0.0650,16
CMPLOGP00003582,3.3500,3.2409,0.1139,0.1091,5,3.3263,0.0465,0.0237,20
CMPLOGP00005123,5.7600,5.6804,0.2906,0.0796,5,5.7752,0.0260,-0.0152,17
CMPLOGP00000836,0.5300,0.3853,0.2956,0.1447,5,0.4684,0.0609,0.0616,18
CMPLOGP00004444,4.3700,3.3389,0.1324,1.0311,5,4.1838,0.0314,0.1862,17
CMPLOGP00002572,2.4000,2.1357,0.3103,0.2643,5,2.3675,0.0539,0.0325,19
CMPLOGP00003191,2.9600,3.2018,0.0515,-0.2418,5,3.0637,0.0357,-0.1037,16
CMPLOGP00001761,1.6700,1.5819,0.2112,0.0881,5,1.7011,0.0664,-0.0311,16
CMPLOGP00004866,5.0700,7.2297,0.1104,-2.1597,5,5.2419,0.0232,-0.1719,14
CMPLOGP00000240,-0.5800,-0.6709,0.1663,0.0909,5,-0.6005,0.0668,0.0205,16
CMPLOGP00001745,1.6600,2.2088,0.3950,-0.5488,5,1.6501,0.0363,0.0099,15
CMPLOGP00002064,1.9400,1.8995,0.1220,0.0405,5,1.9373,0.0263,0.0027,18
CMPLOGP00004323,4.1800,4.0312,0.1650,0.1488,5,4.1674,0.0336,0.0126,16
CMPLOGP00004113,3.9000,4.1359,0.2174,-0.2359,5,3.9170,0.0378,-0.0170,17
CMPLOGP00000977,0.7800,2.0267,0.0963,-1.2467,5,1.0526,0.0341,-0.2726,17
CMPLOGP00001584,1.5000,1.8721,0.1414,-0.3721,5,1.5464,0.0471,-0.0464,15
CMPLOGP00004662,4.7000,4.4462,0.1575,0.2538,5,4.6423,0.0611,0.0577,14
CMPLOGP00001075,0.9100,0.5635,0.0754,0.3465,5,0.8393,0.0403,0.0707,13
CMPLOGP00002799,2.5900,2.5528,0.0612,0.0372,5,2.5705,0.0383,0.0195,17
CMPLOGP00001693,1.6000,0.9859,0.1455,0.6141,5,1.5552,0.0262,0.0448,15
CMPLOGP00001697,1.6000,1.8010,0.1158,-0.2010,5,1.6326,0.0439,-0.0326,17
CMPLOGP00001545,1.4600,1.5705,0.2083,-0.1105,5,1.4971,0.0536,-0.0371,16
CMPLOGP00003108,2.8900,2.6163,0.1731,0.2737,5,2.8586,0.0421,0.0314,18
CMPLOGP00005539,7.8400,3.6481,0.2326,4.1919,5,7.7240,0.0201,0.1160,14
CMPLOGP00002986,2.7700,1.8277,0.5793,0.9423,5,2.6864,0.0464,0.0836,14
CMPLOGP00003131,2.9000,2.2149,0.4052,0.6851,5,2.7761,0.0458,0.1239,17
CMPLOGP00001030,0.8600,3.0268,0.5209,-2.1668,5,0.9401,0.0210,-0.0801,15
CMPLOGP00001729,1.6400,1.0819,0.0890,0.5581,5,1.6034,0.0208,0.0366,14
CMPLOGP00004144,3.9600,1.5316,0.4288,2.4284,5,3.8381,0.0272,0.1219,13
CMPLOGP00003809,3.5400,3.9604,0.2776,-0.4204,5,3.6435,0.0657,-0.1035,16
CMPLOGP00003830,3.5800,2.9429,0.1101,0.6371,5,3.3401,0.0538,0.2399,17
CMPLOGP00003356,3.1300,3.2028,0.0471,-0.0728,5,3.1904,0.0465,-0.0604,14
CMPLOGP00000779,0.4600,0.9494,0.2910,-0.4894,5,0.5251,0.0729,-0.0651,19
CMPLOGP00003096,2.8800,1.9781,0.2023,0.9019,5,2.7514,0.0636,0.1286,15
CMPLOGP00004065,3.8600,4.4108,0.1620,-0.5508,5,3.9716,0.0422,-0.1116,16
CMPLOGP00003501,3.2800,3.8324,0.1945,-0.5524,5,3.3684,0.0376,-0.0884,18
CMPLOGP00001842,1.7300,1.9752,0.0585,-0.2452,5,1.7934,0.0372,-0.0634,17
CMPLOGP00000099,-1.3760,-1.1452,0.2455,-0.2308,5,-1.4078,0.0560,0.0318,18
CMPLOGP00001927,1.8100,1.8845,0.0925,-0.0745,5,1.8120,0.0516,-0.0020,16
CMPLOGP00004922,5.2200,4.5301,0.3250,0.6899,5,5.1702,0.0642,0.0498,15
CMPLOGP00004718,4.8000,5.5946,0.2502,-0.7946,5,4.8302,0.0502,-0.0302,17
CMPLOGP00001648,1.5500,2.2012,0.1999,-0.6512,5,1.6828,0.0780,-0.1328,18
CMPLOGP00003620,3.4000,3.5546,0.2198,-0.1546,5,3.4396,0.0393,-0.0396,15
CMPLOGP00001904,1.7900,1.7877,0.2774,0.0023,5,1.7745,0.0267,0.0155,15
CMPLOGP00004041,3.8300,1.9690,0.2742,1.8610,5,3.6515,0.0443,0.1785,15
CMPLOGP00004949,5.2700,4.9050,0.2412,0.3650,5,5.1591,0.0627,0.1109,15
CMPLOGP00001805,1.7000,1.6404,0.2139,0.0596,5,1.7289,0.0286,-0.0289,16
CMPLOGP00002624,2.4400,1.5827,0.2915,0.8573,5,2.2750,0.0530,0.1650,17
CMPLOGP00001581,1.4900,1.6177,0.1319,-0.1277,5,1.5225,0.0448,-0.0325,15
CMPLOGP00004998,5.4100,6.9712,0.2822,-1.5612,5,5.4915,0.0321,-0.0815,18
CMPLOGP00002273,2.1200,1.7597,0.1308,0.3603,5,2.0645,0.0342,0.0555,13
CMPLOGP00000519,0.0400,0.2785,0.2305,-0.2385,5,0.0488,0.0255,-0.0088,18
CMPLOGP00005407,6.8400,6.7568,0.3689,0.0832,5,6.8395,0.0254,0.0005,17
CMPLOGP00000206,-0.7200,-0.6165,0.0317,-0.1035,5,-0.6842,0.0370,-0.0358,12
CMPLOGP00001337,1.2100,0.9778,0.1835,0.2322,5,1.1726,0.0313,0.0374,15
CMPLOGP00003323,3.1000,3.7280,0.0669,-0.6280,5,3.1738,0.0372,-0.0738,17
CMPLOGP00000735,0.3960,1.7150,0.4175,-1.3190,5,0.5306,0.0380,-0.1346,15
CMPLOGP00000415,-0.0400,0.6849,0.0672,-0.7249,5,0.0339,0.0180,-0.0739,16
CMPLOGP00000943,0.7200,1.0487,0.0345,-0.3287,5,0.8092,0.0547,-0.0892,17
CMPLOGP00001705,1.6100,0.7637,0.1198,0.8463,5,1.5764,0.0188,0.0336,16
CMPLOGP00001887,1.7700,1.8242,0.0723,-0.0542,5,1.7774,0.0354,-0.0074,19
CMPLOGP00004534,4.4900,5.2237,0.1557,-0.7337,5,4.5372,0.0262,-0.0472,13
CMPLOGP00004582,4.5700,4.1970,0.1428,0.3730,5,4.5078,0.0415,0.0622,13
CMPLOGP00005040,5.5400,4.7200,0.7150,0.8200,5,5.5473,0.1047,-0.0073,15
CMPLOGP00001806,1.7000,1.3333,0.5724,0.3667,5,1.6009,0.0358,0.0991,17
CMPLOGP00003689,3.4400,3.0273,0.1640,0.4127,5,3.3464,0.0343,0.0936,18
CMPLOGP00001083,0.9200,1.2776,0.3981,-0.3576,5,0.8809,0.0674,0.0391,15
CMPLOGP00001048,0.8800,0.9123,0.1746,-0.0323,5,0.8737,0.0319,0.0063,15
CMPLOGP00000057,-1.9500,-0.7895,0.2845,-1.1605,5,-1.9076,0.0223,-0.0424,14
CMPLOGP00004531,4.4800,4.1819,0.0692,0.2981,5,4.4676,0.0376,0.0124,16
CMPLOGP00002947,2.7300,2.7259,0.0925,0.0041,5,2.7061,0.0334,0.0239,15
CMPLOGP00002586,2.4100,2.4315,0.0976,-0.0215,5,2.4000,0.0475,0.0100,15
CMPLOGP00004432,4.3400,4.5444,0.0433,-0.2044,5,4.3789,0.0472,-0.0389,15
CMPLOGP00000377,-0.1600,0.3637,0.4806,-0.5237,5,-0.1502,0.0288,-0.0098,18
CMPLOGP00005427,7.0000,6.6834,0.1304,0.3166,5,6.9650,0.0365,0.0350,18
CMPLOGP00005102,5.7000,4.3683,0.2576,1.3317,5,5.6092,0.0447,0.0908,13
CMPLOGP00005065,5.6000,5.1937,0.3683,0.4063,5,5.5834,0.0309,0.0166,18
CMPLOGP00000685,0.3200,0.5813,0.5098,-0.2613,5,0.3126,0.0382,0.0074,17
CMPLOGP00002922,2.7100,2.5558,0.0722,0.1542,5,2.6927,0.0410,0.0173,17
CMPLOGP00002498,2.3400,3.0705,0.2074,-0.7305,5,2.4267,0.0484,-0.0867,16
CMPLOGP00003405,3.1880,2.6044,0.2292,0.5836,5,3.1211,0.0433,0.0669,16
CMPLOGP00005363,6.6200,6.6749,0.4921,-0.0549,5,6.7588,0.0723,-0.1388,15
CMPLOGP00001252,1.1200,1.5352,0.1575,-0.4152,5,1.1364,0.0254,-0.0164,17
CMPLOGP00002448,2.3000,1.2443,0.1507,1.0557,5,2.2233,0.0275,0.0767,17
CMPLOGP00003879,3.6200,4.1510,0.4130,-0.5310,5,3.6419,0.0620,-0.0219,18
CMPLOGP00005063,5.6000,5.2958,0.1041,0.3042,5,5.5313,0.0488,0.0687,17
CMPLOGP00003069,2.8400,3.8936,0.3955,-1.0536,5,2.8786,0.0166,-0.0386,17
CMPLOGP00003062,2.8300,1.5924,0.2546,1.2376,5,2.6828,0.0506,0.1472,13
CMPLOGP00000906,0.6600,0.9950,0.1370,-0.3350,5,0.7306,0.0434,-0.0706,17
CMPLOGP00002709,2.5100,2.7754,0.1501,-0.2654,5,2.5666,0.0323,-0.0566,15
CMPLOGP00004445,4.3700,4.3208,0.1398,0.0492,5,4.4116,0.0736,-0.0416,16
CMPLOGP00005354,6.5900,6.7155,0.2301,-0.1255,5,6.6631,0.0773,-0.0731,18
CMPLOGP00000308,-0.3900,0.2476,0.0984,-0.6376,5,-0.3442,0.0315,-0.0458,14
CMPLOGP00002971,2.7500,2.8565,0.2328,-0.1065,5,2.7282,0.0408,0.0218,13
CMPLOGP00002110,1.9800,2.0833,0.1933,-0.1033,5,1.9287,0.0385,0.0513,16
CMPLOGP00005107,5.7100,5.8478,0.2150,-0.1378,5,5.6816,0.0235,0.0284,16
CMPLOGP00002536,2.3800,2.8470,0.1811,-0.4670,5,2.4112,0.0228,-0.0312,16
CMPLOGP00004130,3.9200,4.2169,0.1233,-0.2969,5,4.0150,0.0553,-0.0950,13
CMPLOGP00000073,-1.7100,1.0009,0.4925,-2.7109,5,-1.6072,0.0209,-0.1028,14
CMPLOGP00001283,1.1600,1.2969,0.1682,-0.1369,5,1.1433,0.0456,0.0167,15
CMPLOGP00002775,2.5700,2.0231,0.2512,0.5469,5,2.4967,0.0340,0.0733,17
CMPLOGP00002774,2.5700,3.0864,0.1566,-0.5164,5,2.6424,0.0670,-0.0724,13
CMPLOGP00001997,1.8800,1.7073,0.1698,0.1727,5,1.8867,0.0431,-0.0067,18
CMPLOGP00004855,5.0600,4.1635,0.2586,0.8965,5,4.9155,0.0774,0.1445,15
CMPLOGP00003158,2.9200,3.5650,0.4910,-0.6450,5,2.9615,0.0317,-0.0415,17
CMPLOGP00002573,2.4000,2.0915,0.2614,0.3085,5,2.3915,0.0455,0.0085,18
CMPLOGP00002058,1.9370,2.1842,0.0897,-0.2472,5,1.9503,0.0712,-0.0133,15
CMPLOGP00000802,0.5000,0.5280,0.0707,-0.0280,5,0.5065,0.0329,-0.0065,17
CMPLOGP00002171,2.0200,2.6224,0.1706,-0.6024,5,2.0969,0.0474,-0.0769,16
CMPLOGP00000194,-0.7900,-0.4990,0.2879,-0.2910,5,-0.8078,0.0463,0.0178,16
CMPLOGP00000309,-0.3800,-0.0281,0.2935,-0.3519,5,-0.3549,0.0287,-0.0251,17
CMPLOGP00000552,0.1100,0.4071,0.0505,-0.2971,5,0.1623,0.0537,-0.0523,16
CMPLOGP00001632,1.5300,1.4850,0.1449,0.0450,5,1.4864,0.0401,0.0436,12
CMPLOGP00003710,3.4500,3.5359,0.2067,-0.0859,5,3.5108,0.0319,-0.0608,19
CMPLOGP00003393,3.1700,3.4032,0.1420,-0.2332,5,3.2695,0.0598,-0.0995,16
CMPLOGP00002509,2.3400,1.1774,0.1966,1.1626,5,2.2882,0.0375,0.0518,14
CMPLOGP00002085,1.9600,1.7928,0.2150,0.1672,5,1.9639,0.0277,-0.0039,17
CMPLOGP00002612,2.4240,3.0235,0.3310,-0.5995,5,2.5147,0.0441,-0.0907,14
CMPLOGP00004763,4.8900,4.2463,0.7408,0.6437,5,4.8949,0.0147,-0.0049,15
CMPLOGP00003412,3.1900,3.0217,0.3258,0.1683,5,3.1850,0.0294,0.0050,14
CMPLOGP00004815,4.9900,4.3718,0.1227,0.6182,5,4.8487,0.0506,0.1413,14
CMPLOGP00003707,3.4500,3.7894,0.2136,-0.3394,5,3.4997,0.0332,-0.0497,16
CMPLOGP00005351,6.5800,6.4056,0.1778,0.1744,5,6.6005,0.0596,-0.0205,14
CMPLOGP00001618,1.5200,1.7476,0.4443,-0.2276,5,1.4717,0.0546,0.0483,17
CMPLOGP00002571,2.4000,2.3939,0.1120,0.0061,5,2.3528,0.0498,0.0472,14
CMPLOGP00000369,-0.2000,-0.4539,0.1033,0.2539,5,-0.2937,0.0411,0.0937,16
CMPLOGP00005296,6.3100,6.2598,0.5461,0.0502,5,6.3494,0.0541,-0.0394,16
CMPLOGP00003495,3.2700,3.0959,0.1116,0.1741,5,3.2133,0.0531,0.0567,17
CMPLOGP00001826,1.7200,3.5592,0.2146,-1.8392,5,1.7912,0.0249,-0.0712,15
CMPLOGP00000857,0.5800,0.6310,0.1673,-0.0510,5,0.6072,0.0357,-0.0272,19
CMPLOGP00001015,0.8300,0.8755,0.1149,-0.0455,5,0.8237,0.0425,0.0063,15
CMPLOGP00004462,4.4000,5.2239,0.1119,-0.8239,5,4.4618,0.0508,-0.0618,16
CMPLOGP00003246,3.0100,2.2042,0.1080,0.8058,5,2.9389,0.0331,0.0711,17
CMPLOGP00002349,2.2000,4.4010,0.1943,-2.2010,5,2.4392,0.0507,-0.2392,19
CMPLOGP00005058,5.5800,4.7632,0.2091,0.8168,5,5.4614,0.0344,0.1186,16
CMPLOGP00003342,3.1200,2.9856,0.0741,0.1344,5,3.1018,0.0400,0.0182,16
CMPLOGP00004961,5.3000,5.2030,0.3380,0.0970,5,5.2969,0.0746,0.0031,17
CMPLOGP00000220,-0.6650,-0.1849,0.1693,-0.4801,5,-0.5774,0.0461,-0.0876,19
CMPLOGP00002134,2.0000,2.8332,0.2482,-0.8332,5,2.0347,0.0283,-0.0347,17
CMPLOGP00000997,0.8030,0.5504,0.1718,0.2526,5,0.7600,0.0281,0.0430,15
CMPLOGP00004108,3.9000,4.0263,0.3076,-0.1263,5,3.9444,0.0393,-0.0444,16
CMPLOGP00002663,2.4700,2.3346,0.1761,0.1354,5,2.4883,0.0319,-0.0183,18
CMPLOGP00003029,2.8000,2.5068,0.2306,0.2932,5,2.7686,0.0304,0.0314,15
CMPLOGP00004250,4.0700,3.4200,0.1494,0.6500,5,3.9781,0.0524,0.0919,16
CMPLOGP00001569,1.4800,-0.2510,0.2261,1.7310,5,1.3923,0.0301,0.0877,16
CMPLOGP00001810,1.7000,0.0649,0.9919,1.6351,5,1.6029,0.0430,0.0971,17
CMPLOGP00000109,-1.2900,-0.8631,0.2888,-0.4269,5,-1.2931,0.0741,0.0031,16
CMPLOGP00000544,0.0900,0.2724,0.2983,-0.1824,5,0.1154,0.0406,-0.0254,17
CMPLOGP00001339,1.2200,1.1724,0.1001,0.0476,5,1.2074,0.0502,0.0126,15
CMPLOGP00004127,3.9200,3.9769,0.1843,-0.0569,5,3.9734,0.0779,-0.0534,20
CMPLOGP00000780,0.4700,1.1120,0.1731,-0.6420,5,0.5542,0.0364,-0.0842,19
CMPLOGP00000140,-1.0500,1.2850,0.4874,-2.3350,5,-1.0419,0.0175,-0.0081,18
