Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00001706,1.6100,1.4130,0.1929,0.1970,5,1.5966,0.0395,0.0134,18
CMPLOGP00000519,0.0400,0.2370,0.1832,-0.1970,5,0.0490,0.0212,-0.0090,18
CMPLOGP00001298,1.1800,1.0860,0.4303,0.0940,5,1.1688,0.0323,0.0112,15
CMPLOGP00001522,1.4300,0.2119,0.3962,1.2181,5,1.3790,0.0180,0.0510,19
CMPLOGP00005046,5.5400,3.8763,0.2556,1.6637,5,5.4679,0.0202,0.0721,16
CMPLOGP00002931,2.7200,1.9549,0.4735,0.7651,5,2.7004,0.0337,0.0196,17
CMPLOGP00002048,1.9200,2.3682,0.2742,-0.4482,5,1.9959,0.0511,-0.0759,14
CMPLOGP00001448,1.3500,1.2519,0.0837,0.0981,5,1.3494,0.0285,0.0006,16
CMPLOGP00002695,2.5000,3.2130,0.1613,-0.7130,5,2.6159,0.0400,-0.1159,17
CMPLOGP00000540,0.0800,0.8929,0.1458,-0.8129,5,0.1540,0.0211,-0.0740,15
CMPLOGP00002283,2.1400,2.6767,0.0999,-0.5367,5,2.2511,0.0466,-0.1111,17
CMPLOGP00004792,4.9300,4.7594,0.2241,0.1706,5,4.9400,0.0435,-0.0100,19
CMPLOGP00002508,2.3400,2.3719,0.3956,-0.0319,5,2.2611,0.0704,0.0789,11
CMPLOGP00000908,0.6600,1.4680,0.4153,-0.8080,5,0.6958,0.0308,-0.0358,19
CMPLOGP00001992,1.8700,1.7990,0.2196,0.0710,5,1.8498,0.0379,0.0202,16
CMPLOGP00003895,3.6500,2.8873,0.2788,0.7627,5,3.5818,0.0320,0.0682,17
CMPLOGP00002293,2.1500,2.3808,0.1449,-0.2308,5,2.1728,0.0334,-0.0228,17
CMPLOGP00002150,2.0000,2.3485,0.2502,-0.3485,5,2.0434,0.0233,-0.0434,18
CMPLOGP00004517,4.4600,4.3375,0.0898,0.1225,5,4.4151,0.0363,0.0449,13
CMPLOGP00000001,-5.4400,-3.2063,0.2128,-2.2337,5,-5.3501,0.0240,-0.0899,15
CMPLOGP00000654,0.2700,2.2082,0.3160,-1.9382,5,0.3323,0.0305,-0.0623,17
CMPLOGP00003069,2.8400,3.3078,0.3441,-0.4678,5,2.8531,0.0217,-0.0131,17
CMPLOGP00003202,2.9700,4.6240,0.0762,-1.6540,5,3.1188,0.0293,-0.1488,18
CMPLOGP00005428,7.0100,5.7962,0.2985,1.2138,5,6.9188,0.0438,0.0912,14
CMPLOGP00003057,2.8300,2.2702,0.2061,0.5598,5,2.8194,0.0418,0.0106,18
CMPLOGP00003412,3.1900,2.8505,0.2562,0.3395,5,3.1958,0.0241,-0.0058,14
CMPLOGP00002060,1.9400,1.9594,0.1137,-0.0194,5,1.9549,0.0326,-0.0149,14
CMPLOGP00001412,1.3000,0.7063,0.1801,0.5937,5,1.2046,0.0320,0.0954,16
CMPLOGP00004059,3.8500,3.2401,0.0622,0.6099,5,3.8010,0.0243,0.0490,16
CMPLOGP00003291,3.0800,3.2142,0.0648,-0.1342,5,3.1554,0.0348,-0.0754,16
CMPLOGP00003464,3.2300,3.5023,0.1047,-0.2723,5,3.3250,0.0412,-0.0950,15
CMPLOGP00004679,4.7200,5.2593,0.1478,-0.5393,5,4.7543,0.0330,-0.0343,16
CMPLOGP00000456,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00000595,0.1700,0.4877,0.1453,-0.3177,5,0.1895,0.0220,-0.0195,16
CMPLOGP00002505,2.3400,2.2218,0.0650,0.1182,5,2.3434,0.0237,-0.0034,14
CMPLOGP00001140,1.0000,1.1649,0.1567,-0.1649,5,1.0207,0.0292,-0.0207,14
CMPLOGP00003968,3.7200,3.8404,0.1457,-0.1204,5,3.7272,0.0243,-0.0072,15
CMPLOGP00001219,1.0900,2.8912,0.1484,-1.8012,5,1.2724,0.0300,-0.1824,17
CMPLOGP00001531,1.4500,1.2289,0.1475,0.2211,5,1.4286,0.0226,0.0214,19
CMPLOGP00002881,2.6800,2.7814,0.1907,-0.1014,5,2.6548,0.0373,0.0252,19
CMPLOGP00000861,0.5900,-0.3386,0.1463,0.9286,5,0.4915,0.0314,0.0985,13
CMPLOGP00004748,4.8500,4.7819,0.1381,0.0681,5,4.8571,0.0349,-0.0071,17
CMPLOGP00001378,1.2700,1.8210,0.1738,-0.5510,5,1.3207,0.0174,-0.0507,14
CMPLOGP00001611,1.5100,1.3797,0.3547,0.1303,5,1.5005,0.0281,0.0095,14
CMPLOGP00003141,2.9000,2.7092,0.0856,0.1908,5,2.8416,0.0478,0.0584,13
CMPLOGP00002872,2.6800,2.7478,0.0249,-0.0678,5,2.6295,0.0462,0.0505,14
CMPLOGP00004352,4.2000,3.9428,0.3223,0.2572,5,4.2141,0.0183,-0.0141,17
CMPLOGP00002677,2.4900,2.6409,0.3961,-0.1509,5,2.4418,0.0254,0.0482,14
CMPLOGP00000142,-1.0400,-0.4298,0.2392,-0.6102,5,-0.9497,0.0645,-0.0903,19
CMPLOGP00002497,2.3400,2.3453,0.1725,-0.0053,5,2.3714,0.0257,-0.0314,13
CMPLOGP00002271,2.1200,1.7825,0.1380,0.3375,5,2.1016,0.0296,0.0184,17
CMPLOGP00002399,2.2500,2.0315,0.0840,0.2185,5,2.2156,0.0288,0.0344,15
CMPLOGP00000503,0.0100,0.9220,0.3122,-0.9120,5,0.0952,0.0224,-0.0852,18
CMPLOGP00003033,2.8100,2.4699,0.1111,0.3401,5,2.7358,0.0299,0.0742,17
CMPLOGP00003404,3.1800,3.0664,0.2697,0.1136,5,3.1815,0.0469,-0.0015,16
CMPLOGP00001349,1.2300,0.9944,0.1439,0.2356,5,1.2386,0.0232,-0.0086,12
CMPLOGP00001248,1.1200,1.3586,0.1255,-0.2386,5,1.1284,0.0243,-0.0084,12
CMPLOGP00005245,6.1000,5.8160,0.2850,0.2840,5,6.0579,0.0355,0.0421,14
CMPLOGP00000422,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001425,1.3100,1.5784,0.1693,-0.2684,5,1.3558,0.0229,-0.0458,16
CMPLOGP00001429,1.3200,2.1767,0.2734,-0.8567,5,1.3514,0.0346,-0.0314,19
CMPLOGP00004272,4.1000,3.7192,0.3222,0.3808,5,4.0360,0.0657,0.0640,15
CMPLOGP00004411,4.3000,4.0320,0.0704,0.2680,5,4.2637,0.0223,0.0363,15
CMPLOGP00005445,7.1200,4.3878,0.2920,2.7322,5,7.1122,0.0193,0.0078,17
CMPLOGP00001784,1.6900,1.9084,0.0326,-0.2184,5,1.7416,0.0291,-0.0516,18
CMPLOGP00002739,2.5300,5.0417,0.0870,-2.5117,5,2.5900,0.0152,-0.0600,14
CMPLOGP00000134,-1.1100,1.1296,0.3596,-2.2396,5,-1.0359,0.0294,-0.0741,13
CMPLOGP00005328,6.4800,3.4723,0.1165,3.0077,5,6.3771,0.0344,0.1029,15
CMPLOGP00003195,2.9600,2.8032,0.2867,0.1568,5,2.9110,0.0392,0.0490,14
CMPLOGP00003592,3.3600,3.2461,0.2173,0.1139,5,3.3483,0.0433,0.0117,17
CMPLOGP00005487,7.4300,7.0658,0.3469,0.3642,5,7.4327,0.0250,-0.0027,17
CMPLOGP00001925,1.8092,0.9754,0.2980,0.8338,5,1.7666,0.0279,0.0426,15
CMPLOGP00002332,2.1800,2.1183,0.1283,0.0617,5,2.2158,0.0642,-0.0358,17
CMPLOGP00005033,5.5100,5.5799,0.0970,-0.0699,5,5.4971,0.0375,0.0129,17
CMPLOGP00003208,2.9800,2.3638,0.1951,0.6162,5,2.8982,0.0316,0.0818,17
CMPLOGP00003418,3.2000,3.1211,0.1079,0.0789,5,3.1738,0.0229,0.0262,17
CMPLOGP00002478,2.3100,1.7239,0.1315,0.5861,5,2.2343,0.0319,0.0757,14
CMPLOGP00004711,4.7800,4.4478,0.1438,0.3322,5,4.7504,0.0358,0.0296,18
CMPLOGP00000123,-1.2050,-1.1129,0.1981,-0.0921,5,-1.2095,0.0385,0.0045,16
CMPLOGP00005454,7.1800,6.8110,0.2097,0.3690,5,7.1641,0.0393,0.0159,16
CMPLOGP00000424,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00000346,-0.2600,0.2051,0.2179,-0.4651,5,-0.2570,0.0530,-0.0030,15
CMPLOGP00002806,2.6000,3.2410,0.1635,-0.6410,5,2.7041,0.0620,-0.1041,16
CMPLOGP00003846,3.6000,3.3057,0.1887,0.2943,5,3.5700,0.0312,0.0300,19
CMPLOGP00000225,-0.6500,-0.0158,0.3325,-0.6342,5,-0.6125,0.0503,-0.0375,17
CMPLOGP00003962,3.7100,3.4200,0.2261,0.2900,5,3.7156,0.0292,-0.0056,16
CMPLOGP00004568,4.5300,3.8652,0.4315,0.6648,5,4.5104,0.0565,0.0196,14
CMPLOGP00000450,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00000176,-0.9100,-0.8799,0.1902,-0.0301,5,-0.9212,0.0301,0.0112,15
CMPLOGP00003609,3.3800,4.2240,0.2774,-0.8440,5,3.4193,0.0150,-0.0393,16
CMPLOGP00001914,1.8000,1.5331,0.2436,0.2669,5,1.8019,0.0194,-0.0019,13
CMPLOGP00005542,7.8800,7.4556,0.1459,0.4244,5,7.8668,0.0347,0.0132,16
CMPLOGP00001463,1.3600,1.3021,0.1042,0.0579,5,1.3690,0.0399,-0.0090,17
CMPLOGP00001589,1.5000,1.6038,0.3950,-0.1038,5,1.5242,0.0330,-0.0242,18
CMPLOGP00004657,4.6900,4.5434,0.0612,0.1466,5,4.6534,0.0482,0.0366,15
CMPLOGP00000904,0.6600,0.4070,0.2898,0.2530,5,0.6554,0.0261,0.0046,17
CMPLOGP00005078,5.6200,5.5026,0.2377,0.1174,5,5.5719,0.0358,0.0481,15
CMPLOGP00003040,2.8100,2.8595,0.0987,-0.0495,5,2.8326,0.0393,-0.0226,13
CMPLOGP00000917,0.6800,1.3567,0.1330,-0.6767,5,0.7600,0.0433,-0.0800,17
CMPLOGP00004703,4.7690,3.4590,0.1717,1.3100,5,4.6699,0.0163,0.0991,15
CMPLOGP00003601,3.3700,3.6239,0.1673,-0.2539,5,3.4073,0.0350,-0.0373,17
CMPLOGP00005160,5.8700,5.8301,0.0417,0.0399,5,5.8840,0.0211,-0.0140,16
CMPLOGP00004637,4.6600,4.3674,0.1711,0.2926,5,4.6812,0.0258,-0.0212,14
CMPLOGP00005466,7.2900,7.0144,0.1714,0.2756,5,7.2688,0.0586,0.0212,12
CMPLOGP00005596,8.7900,8.3281,0.0844,0.4619,5,8.7623,0.0222,0.0277,14
CMPLOGP00004802,4.9500,5.0100,0.0943,-0.0600,5,4.9199,0.0204,0.0301,14
CMPLOGP00002320,2.1700,1.5100,0.1292,0.6600,5,2.0298,0.0321,0.1402,16
CMPLOGP00005571,8.3400,7.4690,0.1625,0.8710,5,8.2878,0.0297,0.0522,15
CMPLOGP00005307,6.4000,6.5344,0.0545,-0.1344,5,6.4014,0.0311,-0.0014,14
CMPLOGP00000219,-0.6800,-0.8046,0.0726,0.1246,5,-0.6917,0.0284,0.0117,17
CMPLOGP00003132,2.9000,2.5788,0.1297,0.3212,5,2.8659,0.0211,0.0341,16
CMPLOGP00001502,1.4100,1.2763,0.2035,0.1337,5,1.4003,0.0201,0.0097,17
CMPLOGP00004072,3.8700,3.5994,0.3102,0.2706,5,3.8665,0.0176,0.0035,15
CMPLOGP00004457,4.3900,5.0230,0.2853,-0.6330,5,4.3974,0.0230,-0.0074,12
CMPLOGP00000512,0.0400,0.3237,0.1556,-0.2837,5,0.1016,0.0210,-0.0616,16
CMPLOGP00001383,1.2700,1.3073,0.1029,-0.0373,5,1.2905,0.0254,-0.0205,16
CMPLOGP00002754,2.5500,2.3696,0.1772,0.1804,5,2.5305,0.0375,0.0195,15
CMPLOGP00002473,2.3100,0.9512,0.4192,1.3588,5,2.1314,0.0437,0.1786,15
CMPLOGP00001661,1.5700,1.6712,0.2003,-0.1012,5,1.6253,0.0456,-0.0553,18
CMPLOGP00003378,3.1600,3.2906,0.1174,-0.1306,5,3.1914,0.0366,-0.0314,15
CMPLOGP00001859,1.7500,1.7324,0.0887,0.0176,5,1.7040,0.0412,0.0460,16
CMPLOGP00002359,2.2000,2.4857,0.1103,-0.2857,5,2.2270,0.0291,-0.0270,15
CMPLOGP00001577,1.4900,1.2093,0.3014,0.2807,5,1.4973,0.0275,-0.0073,16
CMPLOGP00002929,2.7200,2.5416,0.0631,0.1784,5,2.6607,0.0205,0.0593,14
CMPLOGP00004981,5.3600,5.4941,0.2163,-0.1341,5,5.3574,0.0284,0.0026,18
CMPLOGP00005614,9.5800,8.5592,0.3597,1.0208,5,9.5422,0.0286,0.0378,15
CMPLOGP00001257,1.1300,2.2934,0.1959,-1.1634,5,1.2118,0.0355,-0.0818,16
CMPLOGP00001646,1.5500,2.2553,0.1636,-0.7053,5,1.5318,0.0296,0.0182,11
CMPLOGP00002885,2.6800,4.1912,0.1800,-1.5112,5,2.7524,0.0197,-0.0724,13
CMPLOGP00004308,4.1600,3.5284,0.2147,0.6316,5,4.0865,0.0164,0.0735,15
CMPLOGP00004354,4.2100,2.0314,0.4061,2.1786,5,4.1130,0.0263,0.0970,16
CMPLOGP00005335,6.4960,4.8485,0.5798,1.6475,5,6.4785,0.0158,0.0175,19
CMPLOGP00002104,1.9700,1.9429,0.0812,0.0271,5,1.9591,0.0271,0.0109,15
CMPLOGP00003393,3.1700,3.4527,0.0881,-0.2827,5,3.2763,0.0381,-0.1063,16
CMPLOGP00003845,3.6000,3.5135,0.2018,0.0865,5,3.5963,0.0461,0.0037,13
CMPLOGP00004453,4.3800,4.6411,0.0550,-0.2611,5,4.4137,0.0531,-0.0337,20
CMPLOGP00001215,1.0900,1.0103,0.2396,0.0797,5,1.1032,0.0330,-0.0132,17
CMPLOGP00003557,3.3100,2.8276,0.3338,0.4824,5,3.2772,0.0370,0.0328,11
CMPLOGP00000808,0.5000,0.4930,0.2990,0.0070,5,0.5351,0.0230,-0.0351,19
CMPLOGP00002518,2.3500,2.8634,0.1664,-0.5134,5,2.3923,0.0157,-0.0423,15
CMPLOGP00001535,1.4500,2.2826,0.2179,-0.8326,5,1.4725,0.0131,-0.0225,14
CMPLOGP00004286,4.1100,3.8027,0.1166,0.3073,5,4.1113,0.0146,-0.0013,18
CMPLOGP00003983,3.7600,3.4118,0.2163,0.3482,5,3.7496,0.0176,0.0104,17
CMPLOGP00005616,9.6400,8.7278,0.5675,0.9122,5,9.6576,0.0180,-0.0176,16
CMPLOGP00000662,0.2900,0.7522,0.1109,-0.4622,5,0.3269,0.0356,-0.0369,16
CMPLOGP00003307,3.1000,3.0421,0.1085,0.0579,5,3.0629,0.0378,0.0371,18
CMPLOGP00001104,0.9500,2.2680,0.6822,-1.3180,5,0.9981,0.0178,-0.0481,15
CMPLOGP00002333,2.1900,2.3414,0.4654,-0.1514,5,2.2259,0.0755,-0.0359,20
CMPLOGP00000753,0.4300,1.2403,0.3475,-0.8103,5,0.4619,0.0253,-0.0319,16
CMPLOGP00003896,3.6500,3.5637,0.1002,0.0863,5,3.6655,0.0383,-0.0155,19
CMPLOGP00001806,1.7000,1.2688,0.6894,0.4312,5,1.6351,0.0335,0.0649,17
CMPLOGP00002479,2.3100,2.3584,0.0626,-0.0484,5,2.3560,0.0431,-0.0460,15
CMPLOGP00002095,1.9600,2.8318,0.1534,-0.8718,5,1.9914,0.0338,-0.0314,14
CMPLOGP00005181,5.9200,5.8799,0.0467,0.0401,5,5.9595,0.0339,-0.0395,17
CMPLOGP00004431,4.3300,3.7731,0.4910,0.5569,5,4.3228,0.0277,0.0072,17
CMPLOGP00000337,-0.2900,-0.1365,0.2642,-0.1535,5,-0.3020,0.0144,0.0120,14
CMPLOGP00000924,0.6900,1.2733,0.1274,-0.5833,5,0.7727,0.0312,-0.0827,19
CMPLOGP00002400,2.2500,4.2787,0.2778,-2.0287,5,2.3975,0.0241,-0.1475,14
CMPLOGP00002643,2.4500,1.4798,0.1755,0.9702,5,2.3976,0.0259,0.0524,19
CMPLOGP00001597,1.5000,2.1853,0.3356,-0.6853,5,1.5984,0.0296,-0.0984,14
CMPLOGP00002057,1.9300,1.4971,0.0771,0.4329,5,1.8105,0.0284,0.1195,15
CMPLOGP00004732,4.8000,5.3786,0.1626,-0.5786,5,4.8535,0.0275,-0.0535,18
CMPLOGP00002827,2.6100,2.0072,0.1336,0.6028,5,2.5949,0.0194,0.0151,15
CMPLOGP00002640,2.4500,2.4935,0.1068,-0.0435,5,2.4423,0.0382,0.0077,16
CMPLOGP00003824,3.5700,3.1448,0.4219,0.4252,5,3.5812,0.0186,-0.0112,15
CMPLOGP00001609,1.5100,1.5241,0.0785,-0.0141,5,1.4968,0.0245,0.0132,15
CMPLOGP00005231,6.0800,5.9312,0.1167,0.1488,5,6.0494,0.0563,0.0306,17
CMPLOGP00000798,0.4900,1.2170,0.2413,-0.7270,5,0.6356,0.0261,-0.1456,14
CMPLOGP00004913,5.2000,4.9790,0.0371,0.2210,5,5.1743,0.0504,0.0257,16
CMPLOGP00003042,2.8200,2.8789,0.0782,-0.0589,5,2.8133,0.0197,0.0067,15
CMPLOGP00004057,3.8500,2.2608,0.5293,1.5892,5,3.8304,0.0158,0.0196,17
CMPLOGP00001455,1.3500,1.2364,0.1458,0.1136,5,1.3006,0.0266,0.0494,18
CMPLOGP00000149,-1.0000,-0.7122,0.1247,-0.2878,5,-0.9880,0.0318,-0.0120,16
CMPLOGP00005045,5.5400,5.6480,0.1193,-0.1080,5,5.5539,0.0286,-0.0139,14
CMPLOGP00004570,4.5400,4.9196,0.1520,-0.3796,5,4.5430,0.0376,-0.0030,19
CMPLOGP00004685,4.7200,4.2619,0.0512,0.4581,5,4.6910,0.0247,0.0290,16
CMPLOGP00004212,4.0100,2.8594,0.3274,1.1506,5,3.9650,0.0472,0.0450,16
CMPLOGP00003541,3.3000,3.2412,0.0817,0.0588,5,3.2690,0.0596,0.0310,10
CMPLOGP00002641,2.4500,2.4683,0.2494,-0.0183,5,2.4268,0.0360,0.0232,16
CMPLOGP00001969,1.8500,1.7317,0.0822,0.1183,5,1.8409,0.0298,0.0091,14
CMPLOGP00000243,-0.5700,-0.0649,0.2261,-0.5051,5,-0.5096,0.0361,-0.0604,19
CMPLOGP00005435,7.0400,4.9168,0.2555,2.1232,5,6.9586,0.0233,0.0814,17
CMPLOGP00001713,1.6200,1.5634,0.0889,0.0566,5,1.6274,0.0309,-0.0074,12
CMPLOGP00001747,1.6600,1.2070,0.1930,0.4530,5,1.6290,0.0212,0.0310,18
CMPLOGP00002335,2.1900,2.3486,0.2054,-0.1586,5,2.2141,0.0533,-0.0241,12
CMPLOGP00005072,5.6100,5.2038,0.0976,0.4062,5,5.5652,0.0517,0.0448,16
CMPLOGP00000639,0.2450,-0.0544,0.2106,0.2994,5,0.1950,0.0288,0.0500,16
CMPLOGP00002920,2.7100,2.4685,0.1153,0.2415,5,2.6928,0.0152,0.0172,14
CMPLOGP00001619,1.5200,1.5698,0.1626,-0.0498,5,1.5619,0.0494,-0.0419,14
CMPLOGP00005275,6.2400,4.2350,0.2965,2.0050,5,6.1046,0.0425,0.1354,18
CMPLOGP00002369,2.2100,2.1799,0.0387,0.0301,5,2.1814,0.0441,0.0286,14
CMPLOGP00001499,1.4100,1.2190,0.1518,0.1910,5,1.3688,0.0333,0.0412,15
CMPLOGP00004698,4.7500,4.7346,0.1181,0.0154,5,4.7459,0.0394,0.0041,12
CMPLOGP00005417,6.9000,6.5101,0.3586,0.3899,5,6.9107,0.0673,-0.0107,18
CMPLOGP00002001,1.8800,3.9983,0.1896,-2.1183,5,2.0169,0.0207,-0.1369,15
CMPLOGP00000764,0.4500,0.3539,0.0817,0.0961,5,0.4210,0.0473,0.0290,18
CMPLOGP00001293,1.1700,1.0262,0.1581,0.1438,5,1.1770,0.0299,-0.0070,14
CMPLOGP00005082,5.6400,4.4080,0.1386,1.2320,5,5.5945,0.0127,0.0455,16
CMPLOGP00002877,2.6800,2.8209,0.0813,-0.1409,5,2.7229,0.0470,-0.0429,13
CMPLOGP00002391,2.2400,2.3711,0.2228,-0.1311,5,2.2642,0.0502,-0.0242,15
CMPLOGP00002855,2.6500,2.4972,0.2315,0.1528,5,2.6098,0.0335,0.0402,14
CMPLOGP00005602,9.0800,8.9063,0.2537,0.1737,5,9.0562,0.0213,0.0238,19
CMPLOGP00001306,1.1900,1.6256,0.3956,-0.4356,5,1.1783,0.0309,0.0117,18
CMPLOGP00002724,2.5200,2.5960,0.1349,-0.0760,5,2.5052,0.0244,0.0148,18
CMPLOGP00001247,1.1200,1.0568,0.1449,0.0632,5,1.1202,0.0193,-0.0002,13
CMPLOGP00004811,4.9800,4.8222,0.1261,0.1578,5,4.9799,0.0543,0.0001,16
CMPLOGP00001995,1.8800,1.9247,0.0892,-0.0447,5,1.8606,0.0326,0.0194,19
CMPLOGP00001423,1.3100,1.5526,0.0116,-0.2426,5,1.3828,0.0746,-0.0728,17
CMPLOGP00002291,2.1400,2.9816,0.1733,-0.8416,5,2.2155,0.0335,-0.0755,18
CMPLOGP00004045,3.8300,3.5672,0.4338,0.2628,5,3.8454,0.0275,-0.0154,13
CMPLOGP00004822,5.0000,3.5272,0.2748,1.4728,5,4.9589,0.0371,0.0411,14
CMPLOGP00000688,0.3200,1.7115,0.4066,-1.3915,5,0.3904,0.0270,-0.0704,15
CMPLOGP00000627,0.2280,-0.1861,0.4283,0.4141,5,0.2117,0.0237,0.0163,15
CMPLOGP00002411,2.2600,2.0910,0.3165,0.1690,5,2.2782,0.0273,-0.0182,15
CMPLOGP00004820,5.0000,5.2435,0.0925,-0.2435,5,4.9942,0.0428,0.0058,13
CMPLOGP00004116,3.9000,3.8701,0.1767,0.0299,5,3.9204,0.0260,-0.0204,17
CMPLOGP00002083,1.9600,1.8317,0.1178,0.1283,5,1.9050,0.0423,0.0550,12
CMPLOGP00001158,1.0200,1.3248,0.3327,-0.3048,5,1.0583,0.0254,-0.0383,17
CMPLOGP00002281,2.1400,2.1086,0.1013,0.0314,5,2.1367,0.0348,0.0033,14
CMPLOGP00003755,3.5000,3.6022,0.1684,-0.1022,5,3.5106,0.0416,-0.0106,17
CMPLOGP00004649,4.6900,4.5561,0.1395,0.1339,5,4.6398,0.0261,0.0502,15
CMPLOGP00001540,1.4500,2.0474,0.1251,-0.5974,5,1.5118,0.0284,-0.0618,15
CMPLOGP00004952,5.2800,3.9426,0.1244,1.3374,5,5.2083,0.0172,0.0717,17
CMPLOGP00000484,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001039,0.8700,0.9303,0.1560,-0.0603,5,0.8780,0.0301,-0.0080,17
CMPLOGP00005372,6.6500,6.1201,0.4252,0.5299,5,6.6115,0.0311,0.0385,18
CMPLOGP00001386,1.2800,3.6194,0.1693,-2.3394,5,1.3212,0.0199,-0.0412,14
CMPLOGP00001194,1.0600,0.9339,0.0739,0.1261,5,1.0483,0.0371,0.0117,19
CMPLOGP00001270,1.1400,0.7767,0.3108,0.3633,5,1.1459,0.0333,-0.0059,12
CMPLOGP00000594,0.1700,-0.0763,0.3377,0.2463,5,0.1504,0.0098,0.0196,16
CMPLOGP00005230,6.0800,6.0212,0.2055,0.0588,5,6.0426,0.0369,0.0374,17
CMPLOGP00001321,1.2000,1.2961,0.2481,-0.0961,5,1.2542,0.0557,-0.0542,16
CMPLOGP00005135,5.7900,4.9675,0.1511,0.8225,5,5.5910,0.0679,0.1990,18
CMPLOGP00003269,3.0470,1.5232,0.2430,1.5238,5,2.9501,0.0205,0.0969,16
CMPLOGP00002678,2.4900,2.2658,0.1271,0.2242,5,2.4677,0.0160,0.0223,17
CMPLOGP00000670,0.3000,0.7285,0.0863,-0.4285,5,0.2944,0.0320,0.0056,15
CMPLOGP00000673,0.3000,0.7097,0.2479,-0.4097,5,0.3295,0.0468,-0.0295,14
CMPLOGP00000103,-1.3190,-0.7692,0.0361,-0.5498,5,-1.2915,0.0289,-0.0275,18
CMPLOGP00000880,0.6100,0.8513,0.2451,-0.2413,5,0.6280,0.0583,-0.0180,18
CMPLOGP00000369,-0.2000,-0.5480,0.1686,0.3480,5,-0.2869,0.0285,0.0869,16
CMPLOGP00002184,2.0400,2.1611,0.0943,-0.1211,5,2.0832,0.0297,-0.0432,19
CMPLOGP00004823,5.0000,4.9980,0.1709,0.0020,5,5.0097,0.0370,-0.0097,17
CMPLOGP00004617,4.6200,3.3638,0.4247,1.2562,5,4.5703,0.0217,0.0497,17
CMPLOGP00000133,-1.1100,0.1132,0.1734,-1.2232,5,-1.0686,0.0140,-0.0414,16
CMPLOGP00000263,-0.5200,-0.2850,0.0594,-0.2350,5,-0.4927,0.0558,-0.0273,13
CMPLOGP00002713,2.5100,2.4603,0.1523,0.0497,5,2.5120,0.0552,-0.0020,15
CMPLOGP00002393,2.2400,1.9214,0.2328,0.3186,5,2.1789,0.0473,0.0611,18
CMPLOGP00000148,-1.0090,-0.8293,0.0942,-0.1797,5,-0.9832,0.0322,-0.0258,18
CMPLOGP00002984,2.7700,3.1673,0.1373,-0.3973,5,2.8727,0.0426,-0.1027,19
CMPLOGP00005125,5.7600,4.7166,0.5512,1.0434,5,5.7538,0.0618,0.0062,13
CMPLOGP00002680,2.4900,2.6000,0.1083,-0.1100,5,2.5140,0.0206,-0.0240,16
CMPLOGP00002666,2.4800,2.6570,0.1485,-0.1770,5,2.4961,0.0306,-0.0161,17
CMPLOGP00001756,1.6700,1.7685,0.1849,-0.0985,5,1.6898,0.0266,-0.0198,17
CMPLOGP00004538,4.5000,4.3981,0.2822,0.1019,5,4.4960,0.0402,0.0040,16
CMPLOGP00001413,1.3000,1.5520,0.1646,-0.2520,5,1.3228,0.0286,-0.0228,17
CMPLOGP00000678,0.3100,0.8545,0.1413,-0.5445,5,0.3520,0.0291,-0.0420,16
CMPLOGP00004305,4.1530,4.0336,0.2302,0.1194,5,4.1377,0.0351,0.0153,19
CMPLOGP00000597,0.1700,0.5085,0.1996,-0.3385,5,0.1870,0.0219,-0.0170,12
CMPLOGP00002552,2.3900,2.8601,0.1521,-0.4701,5,2.4130,0.0364,-0.0230,14
CMPLOGP00000690,0.3200,0.2386,0.2634,0.0814,5,0.3177,0.0209,0.0023,15
CMPLOGP00003150,2.9100,3.3154,0.2334,-0.4054,5,2.9024,0.0323,0.0076,17
CMPLOGP00004852,5.0500,5.2720,0.2549,-0.2220,5,5.1023,0.0393,-0.0523,14
CMPLOGP00003647,3.4000,3.5493,0.0637,-0.1493,5,3.4883,0.0284,-0.0883,16
CMPLOGP00001389,1.2800,1.2756,0.1580,0.0044,5,1.2934,0.0201,-0.0134,18
CMPLOGP00005434,7.0400,6.1207,0.2185,0.9193,5,6.9653,0.0342,0.0747,17
CMPLOGP00002169,2.0200,2.0065,0.2024,0.0135,5,2.0536,0.0278,-0.0336,16
CMPLOGP00003065,2.8400,3.0283,0.2686,-0.1883,5,2.8359,0.0380,0.0041,17
CMPLOGP00002799,2.5900,2.6212,0.1385,-0.0312,5,2.5728,0.0345,0.0172,17
CMPLOGP00003829,3.5770,3.4082,0.2236,0.1688,5,3.5913,0.0266,-0.0143,16
CMPLOGP00004092,3.8900,3.7378,0.5375,0.1522,5,3.8441,0.0296,0.0459,17
CMPLOGP00004303,4.1500,4.0950,0.1571,0.0550,5,4.1279,0.0271,0.0221,16
CMPLOGP00002229,2.0800,1.6439,0.0744,0.4361,5,2.0111,0.0284,0.0689,15
